rssi,timestamp,I_0,Q_0,I_1,Q_1,I_2,Q_2,I_3,Q_3,I_4,Q_4,I_5,Q_5,I_6,Q_6,I_7,Q_7,I_8,Q_8,I_9,Q_9,I_10,Q_10,I_11,Q_11,I_12,Q_12,I_13,Q_13,I_14,Q_14,I_15,Q_15,I_16,Q_16,I_17,Q_17,I_18,Q_18,I_19,Q_19,I_20,Q_20,I_21,Q_21,I_22,Q_22,I_23,Q_23,I_24,Q_24,I_25,Q_25,I_26,Q_26,I_27,Q_27,I_28,Q_28,I_29,Q_29,I_30,Q_30,I_31,Q_31,I_32,Q_32,I_33,Q_33,I_34,Q_34,I_35,Q_35,I_36,Q_36,I_37,Q_37,I_38,Q_38,I_39,Q_39,I_40,Q_40,I_41,Q_41,I_42,Q_42,I_43,Q_43,I_44,Q_44,I_45,Q_45,I_46,Q_46,I_47,Q_47,I_48,Q_48,I_49,Q_49,I_50,Q_50,I_51,Q_51,I_52,Q_52,I_53,Q_53,I_54,Q_54,I_55,Q_55,I_56,Q_56,I_57,Q_57,I_58,Q_58,I_59,Q_59,I_60,Q_60,I_61,Q_61,I_62,Q_62,I_63,Q_63
-64,285293377,111,-15,22,0,-20,-25,-22,-27,-21,-30,-19,-29,-17,-25,-13,-22,-10,-20,-11,-16,-10,-15,-9,-15,-8,-11,-8,-6,-10,-5,-12,-4,-12,-3,-12,-3,-12,-4,-12,-5,-11,-5,-9,-5,-9,-5,-9,-5,-6,-6,-5,-8,-7,-8,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,4,-24,4,-23,6,-19,8,-18,9,-18,9,-17,8,-16,6,-16,3,-17,0,-19,-2,-20,-2,-22,-3,-24,-4,-28,-4,-31,-3,-32,-2,-32,-1,-33,0,-32,-1,-30,-2,-29,-2,-26,-1,-22,-6,-21,-11,-20,-12,-21
-65,287005934,111,-15,22,0,26,10,27,11,27,13,27,12,24,11,20,12,17,13,14,13,12,8,9,4,5,2,3,0,2,-2,2,-5,3,-8,3,-10,4,-10,4,-10,6,-10,7,-9,7,-7,7,-6,6,-3,5,-1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,-18,8,-19,6,-20,4,-19,3,-18,2,-16,2,-12,3,-9,4,-7,7,-6,10,-5,16,-5,20,-4,22,-4,25,-5,29,-6,30,-7,30,-8,27,-8,25,-8,23,-7,21,-4,17,0,13,4,12,10,12,14,11
-65,287010451,111,-15,22,0,-16,18,-19,21,-21,23,-18,22,-17,20,-19,18,-19,14,-16,10,-13,8,-11,8,-9,5,-5,3,1,2,5,2,5,2,6,0,9,-1,12,4,9,7,2,5,3,3,7,1,5,-1,3,-4,2,-5,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,4,-19,6,-19,8,-18,8,-17,8,-16,7,-14,5,-13,0,-11,-4,-10,-9,-10,-13,-11,-17,-13,-21,-15,-24,-16,-25,-17,-25,-20,-25,-23,-24,-23,-20,-22,-18,-20,-17,-14,-15,-8,-14,-3,-13,2,-11,6,-12,8
-65,287011275,111,-15,22,0,-19,-20,-19,-23,-18,-24,-17,-25,-15,-24,-12,-20,-9,-18,-7,-16,-7,-13,-6,-8,-5,-3,-4,1,-5,4,-7,6,-8,4,-7,0,-8,2,-13,4,-18,1,-15,-1,-8,-2,-4,-5,-7,-6,-11,-1,-9,4,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,19,0,19,1,19,3,18,4,16,4,14,3,12,1,10,-2,9,-5,8,-9,9,-13,10,-16,11,-20,14,-24,16,-26,18,-26,19,-26,20,-25,18,-22,16,-20,14,-17,10,-16,5,-16,0,-15,-4,-14,-7,-14
-25,291657577,28,-64,1,0,-33,-15,-31,-15,-30,-14,-28,-13,-26,-12,-25,-10,-25,-8,-24,-7,-25,-6,-25,-5,-25,-5,-25,-5,-25,-5,-25,-5,-25,-6,-24,-7,-22,-7,-21,-8,-19,-8,-18,-8,-16,-7,-15,-7,-15,-7,-14,-7,-14,-7,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-12,-5,-12,-6,-12,-6,-13,-6,-14,-5,-15,-5,-17,-5,-19,-6,-20,-8,-21,-9,-22,-11,-22,-13,-22,-14,-21,-15,-21,-15,-21,-15,-20,-14,-21,-13,-22,-12,-23,-11,-25,-10,-27,-9,-29,-9,-32,-10,-33,-11,-34,-12
-25,291677109,28,-64,1,0,-31,17,-30,16,-28,15,-26,14,-24,14,-22,14,-20,14,-19,15,-18,16,-18,17,-18,17,-18,17,-19,17,-19,17,-19,16,-19,14,-19,13,-18,12,-17,10,-16,9,-15,8,-14,8,-13,7,-13,7,-13,6,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-11,6,-11,6,-11,6,-11,6,-12,7,-13,9,-14,10,-16,11,-18,11,-20,11,-22,11,-23,10,-24,8,-24,7,-24,7,-23,7,-23,7,-22,8,-21,9,-21,11,-22,13,-22,15,-24,17,-26,19,-28,20,-30,21
-24,291741539,28,-64,1,0,30,1,29,2,27,2,25,1,23,1,22,-1,21,-2,21,-3,21,-4,20,-4,20,-4,20,-4,21,-4,21,-4,20,-3,20,-2,19,-1,18,-1,17,0,15,0,14,0,13,0,13,0,12,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,10,0,10,0,10,0,11,-1,12,-2,14,-2,15,-2,17,-2,18,-1,20,1,20,2,20,3,20,4,20,4,20,4,19,4,19,3,19,2,20,1,21,-1,23,-2,25,-3,27,-3,29,-2,31,-2
-25,291759025,28,-64,1,0,25,-24,24,-22,23,-21,21,-19,19,-19,18,-19,16,-19,15,-20,14,-20,14,-21,13,-21,13,-21,14,-21,14,-21,15,-20,15,-19,15,-17,14,-16,14,-14,13,-13,12,-12,11,-11,11,-11,10,-10,10,-9,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,9,-8,9,-8,9,-9,9,-10,9,-11,10,-12,11,-13,13,-14,15,-15,17,-15,18,-15,20,-14,21,-14,21,-13,21,-12,20,-12,20,-13,19,-13,18,-15,18,-16,18,-18,18,-20,19,-22,21,-24,23,-25,24,-26
-24,291854416,28,-64,1,0,17,-31,16,-29,16,-27,14,-25,12,-24,11,-23,9,-23,8,-23,7,-23,6,-24,6,-24,6,-24,6,-24,6,-24,7,-23,8,-22,8,-20,8,-19,8,-18,7,-16,7,-15,6,-14,6,-13,6,-13,6,-13,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,6,-10,6,-10,6,-10,5,-11,5,-12,5,-13,6,-15,7,-17,8,-18,10,-19,12,-20,13,-20,15,-19,15,-18,15,-18,14,-18,14,-18,13,-18,12,-19,11,-21,10,-23,10,-25,10,-27,11,-30,13,-32,14,-33
-24,291958176,28,-64,1,0,25,-23,24,-21,23,-20,21,-19,19,-18,18,-18,16,-18,15,-19,14,-19,14,-20,14,-20,14,-20,14,-20,15,-19,15,-18,15,-17,15,-16,14,-14,14,-13,13,-12,12,-11,11,-10,11,-10,10,-9,10,-9,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,8,-8,8,-8,8,-9,7,-9,8,-10,9,-12,10,-13,11,-14,13,-15,15,-15,17,-15,18,-15,18,-14,19,-13,19,-12,19,-12,18,-13,17,-13,17,-15,17,-16,17,-18,17,-20,19,-22,20,-24,22,-25,24,-26
-23,292065883,28,-64,1,0,-9,-32,-10,-32,-10,-33,-10,-33,-10,-33,-10,-33,-9,-32,-8,-31,-8,-30,-7,-28,-7,-27,-7,-25,-7,-24,-8,-23,-8,-22,-8,-21,-8,-20,-8,-20,-8,-20,-8,-19,-7,-19,-6,-19,-5,-18,-4,-18,-3,-18,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-4,-15,-3,-16,-2,-18,-1,-18,0,-19,1,-19,2,-19,2,-19,2,-19,1,-19,0,-20,0,-21,-2,-22,-3,-24,-3,-25,-3,-27,-3,-29,-3,-31,-2,-32,-2,-33,-1,-34,0,-33,0,-33,-1,-33,-2,-33,-3,-33
-24,292161653,28,-64,1,0,28,-12,28,-11,27,-10,27,-9,25,-8,24,-7,22,-7,21,-7,20,-8,18,-8,17,-9,16,-9,16,-10,17,-10,17,-10,17,-10,17,-9,17,-8,16,-7,16,-6,15,-5,14,-4,13,-4,12,-3,12,-3,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,12,-4,12,-3,12,-2,11,-2,12,-2,12,-2,12,-3,12,-4,13,-5,15,-5,16,-6,18,-6,19,-6,21,-5,22,-5,23,-4,23,-3,23,-3,23,-2,22,-3,21,-4,21,-5,22,-6,22,-8,24,-10,25,-11
-23,292265351,28,-64,1,0,-42,0,-42,-1,-41,-2,-39,-3,-37,-4,-35,-4,-33,-3,-31,-2,-30,-1,-29,0,-28,0,-27,1,-27,2,-27,3,-27,3,-27,2,-27,1,-26,0,-25,-1,-24,-2,-22,-3,-21,-3,-19,-4,-18,-4,-17,-4,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-17,-1,-17,-2,-17,-3,-17,-4,-17,-4,-17,-3,-18,-3,-19,-2,-20,-1,-22,-1,-24,0,-27,-1,-28,-3,-30,-4,-31,-6,-31,-7,-32,-7,-31,-8,-31,-8,-31,-8,-31,-7,-31,-5,-32,-4,-34,-2,-36,0,-38,1
-23,292366425,28,-64,1,0,31,-18,28,-19,26,-19,25,-20,24,-21,24,-22,23,-23,24,-23,24,-23,24,-22,24,-21,23,-20,23,-19,23,-17,21,-16,20,-15,19,-14,17,-14,16,-13,16,-13,15,-13,15,-12,15,-12,15,-11,15,-10,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,9,-10,10,-10,11,-11,12,-12,14,-13,17,-13,19,-12,21,-12,22,-11,23,-10,23,-9,23,-9,22,-9,21,-10,21,-11,21,-13,22,-15,23,-17,24,-19,26,-20,29,-21,31,-22,33,-22,34,-21,35,-21,36,-20
-22,292468891,28,-64,1,0,-3,9,-3,9,-3,9,-3,8,-3,8,-3,8,-3,7,-3,7,-2,6,-2,6,-2,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-2,6,-2,5,-2,5,-2,5,-2,4,-2,4,-2,4,-2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,3,-2,3,-3,3,-3,3,-3,3,-3,3,-3,4,-2,4,-2,4,-2,5,-3,5,-3,6,-3,6,-3,6,-4,6,-4,6,-5,6,-5,6,-4,6,-4,6,-4,6,-4,6,-3,7,-3,7,-3,8,-3,8
-60,292474157,116,66,39,0,20,23,17,19,16,19,14,16,14,14,15,13,12,11,11,13,12,14,9,11,5,7,5,8,4,10,2,9,4,8,6,6,6,2,2,1,-2,-1,-2,-2,0,-2,0,-3,0,-4,1,-3,2,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,17,14,17,15,17,16,17,17,17,17,17,18,18,19,18,21,18,22,18,22,19,21,19,22,18,24,18,24,18,24,20,24,21,25,20,27,20,27,22,25,23,25,24,26,24,24,22,23,22,22,21,23
-23,292571309,28,-64,1,0,-27,17,-27,17,-27,16,-27,14,-26,13,-25,12,-23,12,-22,11,-21,11,-20,11,-18,12,-18,12,-17,12,-17,13,-17,13,-17,13,-17,12,-17,11,-17,10,-16,9,-16,8,-15,7,-15,6,-14,5,-13,4,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-12,6,-12,6,-13,5,-13,5,-13,4,-13,4,-13,5,-14,6,-14,7,-16,8,-17,9,-18,9,-20,9,-21,9,-23,9,-23,9,-24,9,-24,8,-24,8,-24,8,-23,8,-23,9,-23,11,-24,12,-24,14,-25,15
-23,292673861,28,-64,1,0,-30,13,-30,12,-30,11,-29,10,-28,9,-27,8,-25,8,-24,8,-22,8,-21,9,-20,9,-19,10,-19,10,-19,10,-19,10,-19,10,-19,9,-18,8,-18,7,-18,6,-17,5,-16,5,-15,4,-15,3,-14,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-13,4,-14,3,-14,2,-14,2,-14,2,-14,2,-14,2,-15,3,-16,4,-17,5,-18,6,-20,6,-21,6,-23,6,-24,5,-25,4,-26,4,-26,3,-25,3,-25,3,-25,4,-25,5,-25,7,-25,8,-26,10,-27,12
-23,292776168,28,-64,1,0,11,35,12,33,12,31,13,29,14,29,15,28,15,28,15,27,15,27,15,27,14,27,13,27,12,26,11,25,10,24,10,23,9,22,8,20,8,19,8,18,7,18,7,17,6,17,6,17,5,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,10,7,11,7,13,8,15,8,16,8,18,8,20,7,21,6,23,5,23,4,24,4,24,4,24,5,23,6,23,7,23,9,24,10,25,12,27,13,30,13,32,14,34,13,35,13,37,13,38,12,38
-23,292878516,28,-64,1,0,-24,28,-22,27,-20,27,-19,26,-17,27,-16,27,-16,27,-16,27,-16,27,-16,27,-16,26,-16,25,-16,24,-16,23,-16,22,-15,20,-15,19,-14,18,-13,17,-13,16,-12,15,-12,15,-12,14,-12,13,-12,12,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-6,12,-6,12,-7,14,-8,15,-10,16,-11,17,-13,17,-15,18,-16,17,-18,17,-18,17,-18,16,-18,16,-17,17,-17,18,-17,19,-17,21,-17,23,-17,24,-18,26,-19,28,-21,29,-23,30,-25,31,-25,31,-26,31
-23,292983519,28,-64,1,0,-6,-37,-7,-35,-7,-34,-8,-33,-9,-32,-10,-32,-10,-31,-11,-30,-11,-30,-11,-30,-10,-30,-10,-29,-9,-29,-8,-27,-7,-26,-6,-25,-6,-24,-5,-22,-5,-21,-5,-20,-5,-20,-5,-19,-4,-19,-4,-18,-3,-18,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-6,-13,-6,-14,-6,-15,-6,-17,-5,-19,-5,-20,-4,-22,-3,-23,-2,-24,-1,-25,0,-25,0,-25,-1,-25,-1,-25,-2,-25,-4,-26,-5,-27,-6,-28,-7,-30,-7,-32,-8,-35,-8,-37,-7,-38,-7,-39,-7,-40,-6,-40
-66,293054175,98,32,6,0,-31,13,-30,11,-28,14,-24,14,-24,13,-28,12,-28,12,-25,12,-26,15,-25,14,-23,12,-22,12,-22,12,-21,11,-21,10,-20,9,-18,9,-17,8,-18,8,-17,8,-16,7,-17,5,-16,5,-15,4,-15,5,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-7,2,-8,2,-10,3,-11,4,-12,5,-13,5,-13,4,-14,4,-15,5,-15,6,-18,6,-19,6,-18,8,-17,9,-18,9,-22,9,-25,7,-24,6,-23,7,-25,9,-29,9,-31,11,-28,10,-28,9,-31,11,-34,12
-23,293083202,28,-64,1,0,15,-33,14,-33,12,-32,11,-31,10,-31,9,-31,8,-31,8,-31,8,-31,8,-31,8,-30,9,-29,9,-28,9,-27,9,-26,9,-24,9,-23,9,-21,8,-20,8,-19,7,-19,7,-18,7,-18,7,-17,8,-16,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-14,2,-15,2,-16,3,-17,4,-19,6,-20,8,-21,9,-21,11,-21,12,-22,12,-22,13,-21,12,-21,12,-21,11,-22,11,-23,10,-25,10,-27,10,-29,11,-31,12,-33,13,-34,14,-36,15,-36,17,-37,18,-37
-25,293192158,28,-64,1,0,-30,-15,-29,-14,-28,-12,-28,-10,-28,-9,-28,-8,-28,-7,-29,-7,-29,-6,-28,-7,-28,-7,-27,-8,-26,-8,-25,-8,-24,-8,-22,-8,-21,-7,-20,-7,-19,-6,-18,-6,-17,-6,-17,-6,-16,-6,-16,-6,-16,-7,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-13,-4,-13,-4,-15,-5,-16,-6,-17,-7,-18,-9,-19,-10,-19,-12,-19,-13,-19,-14,-19,-14,-18,-14,-18,-14,-18,-14,-19,-13,-20,-12,-22,-11,-24,-11,-26,-12,-28,-12,-30,-13,-31,-14,-32,-15,-33,-16,-33,-17,-33,-17
-23,293398022,28,-64,1,0,-14,32,-13,32,-13,33,-12,33,-12,33,-12,32,-13,32,-13,30,-13,29,-12,28,-12,27,-11,25,-10,24,-10,23,-9,22,-8,22,-8,21,-7,21,-7,20,-7,20,-8,19,-8,18,-9,17,-9,16,-10,15,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-6,15,-7,15,-9,16,-10,16,-11,16,-12,16,-13,15,-13,15,-13,15,-13,16,-13,17,-12,18,-12,19,-12,21,-13,23,-14,25,-15,27,-17,28,-18,29,-18,29,-19,29,-20,29,-20,29,-20,29,-19,30,-19,30
-25,293595202,28,-64,1,0,33,-14,31,-13,30,-12,28,-11,25,-12,24,-12,23,-13,22,-14,21,-15,21,-16,21,-16,21,-16,21,-15,22,-15,22,-14,21,-12,21,-11,20,-9,19,-8,17,-8,16,-7,15,-7,14,-6,14,-6,14,-5,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,11,-6,11,-6,11,-6,12,-7,12,-8,14,-9,15,-10,17,-10,19,-10,21,-10,23,-9,24,-8,25,-7,24,-6,24,-5,24,-6,23,-6,23,-7,23,-9,23,-10,24,-12,25,-14,27,-15,29,-16,31,-17,33,-17
-23,293704204,28,-64,1,0,6,-39,6,-37,6,-35,5,-33,4,-32,3,-30,2,-29,1,-29,0,-29,-1,-29,-2,-29,-1,-29,-1,-29,0,-28,1,-27,2,-26,3,-25,3,-23,3,-22,3,-21,3,-19,3,-18,3,-18,3,-17,3,-16,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-14,0,-14,0,-14,0,-15,0,-16,-1,-17,0,-19,0,-21,1,-23,2,-25,3,-26,5,-26,6,-27,6,-27,7,-27,7,-26,7,-26,6,-26,4,-27,3,-28,2,-30,1,-32,1,-34,1,-37,1,-39,2,-41
-23,293802720,28,-64,1,0,-26,-20,-24,-19,-23,-18,-22,-17,-21,-16,-21,-14,-20,-13,-20,-12,-20,-11,-20,-11,-21,-11,-21,-11,-20,-11,-20,-11,-19,-11,-18,-11,-17,-11,-16,-11,-14,-11,-13,-10,-13,-10,-12,-10,-11,-10,-11,-9,-10,-9,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-10,-6,-10,-6,-10,-7,-10,-7,-11,-7,-12,-7,-13,-7,-15,-8,-16,-10,-16,-12,-17,-13,-17,-14,-16,-15,-16,-16,-16,-16,-16,-16,-16,-15,-16,-15,-17,-14,-19,-14,-20,-14,-22,-14,-24,-14,-25,-16,-27,-17,-27,-17
-23,293902464,28,-64,1,0,25,11,24,10,24,8,24,7,24,6,24,5,24,4,24,4,24,3,24,4,23,4,22,5,22,5,21,5,19,5,18,5,17,4,16,4,15,4,15,3,14,3,14,3,14,3,13,4,13,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,2,10,2,11,2,12,3,14,4,15,5,15,6,16,8,16,9,16,10,16,10,15,10,15,10,15,10,16,9,17,8,18,7,20,7,22,7,23,8,25,8,26,9,27,10,28,11,29,12,29,12
-25,294004847,28,-64,1,0,31,3,30,2,29,1,28,-1,28,-2,28,-3,28,-4,28,-4,28,-4,28,-4,27,-3,27,-2,26,-2,25,-1,24,-1,22,-1,21,-1,20,-1,19,-1,18,-1,17,-1,17,-1,16,-1,16,0,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,12,-2,13,-2,14,-2,15,-1,17,-1,19,0,20,1,21,3,22,4,22,5,21,6,21,6,20,6,20,6,21,4,22,3,23,2,25,1,27,1,29,1,31,1,32,1,34,2,35,3,36,4,36,4
-23,294107238,28,-64,1,0,-20,-31,-20,-29,-20,-27,-21,-25,-21,-24,-22,-24,-22,-23,-23,-22,-23,-22,-22,-23,-22,-23,-21,-23,-20,-22,-19,-21,-17,-20,-16,-19,-15,-18,-15,-16,-14,-16,-14,-15,-14,-15,-13,-14,-12,-14,-11,-14,-11,-15,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-9,-10,-9,-11,-10,-12,-11,-14,-12,-16,-12,-17,-12,-19,-11,-21,-10,-22,-9,-23,-9,-23,-8,-23,-8,-23,-9,-23,-10,-22,-12,-22,-14,-22,-16,-23,-18,-25,-19,-26,-21,-28,-22,-30,-22,-32,-21,-34,-21,-35,-20,-35
-23,294210240,28,-64,1,0,-31,25,-31,25,-31,23,-31,22,-30,21,-28,19,-26,18,-25,17,-24,17,-22,17,-20,17,-19,18,-18,18,-18,18,-18,18,-18,18,-18,18,-19,16,-18,15,-18,14,-17,12,-17,11,-16,10,-16,8,-15,7,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-14,9,-15,8,-15,8,-16,7,-15,7,-15,7,-15,8,-16,9,-16,11,-17,12,-19,14,-21,15,-23,15,-25,15,-26,15,-28,14,-29,14,-29,13,-29,13,-28,13,-27,13,-27,15,-26,17,-26,19,-27,21,-28,23
-23,294318412,28,-64,1,0,26,10,25,9,24,7,24,6,23,5,24,4,24,3,24,3,25,2,25,3,24,3,23,4,23,4,22,5,20,5,19,5,18,4,17,4,16,4,15,3,14,3,14,3,14,3,13,3,13,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,1,10,1,11,1,13,2,14,3,15,4,16,6,17,7,17,8,17,9,16,10,16,10,15,10,15,9,16,8,17,7,19,6,20,6,22,6,24,6,26,7,28,8,29,9,30,10,30,11,30,12
-23,294415372,28,-64,1,0,-24,-23,-24,-23,-23,-23,-22,-23,-20,-22,-19,-22,-18,-21,-17,-19,-17,-17,-16,-16,-16,-15,-17,-14,-17,-13,-18,-12,-18,-12,-18,-12,-17,-12,-16,-12,-15,-13,-14,-13,-13,-13,-12,-12,-11,-12,-10,-11,-9,-11,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-8,-12,-8,-12,-7,-13,-6,-13,-6,-13,-7,-12,-7,-12,-8,-12,-9,-13,-11,-14,-12,-15,-13,-17,-13,-18,-14,-20,-14,-21,-14,-22,-13,-23,-12,-23,-12,-23,-13,-23,-13,-22,-14,-21,-15,-21,-17,-21,-19,-21,-21,-21
-23,294523379,28,-64,1,0,15,-35,13,-33,11,-32,9,-31,7,-31,6,-32,5,-32,5,-33,5,-33,5,-33,5,-33,5,-32,6,-30,7,-29,8,-27,7,-25,7,-24,7,-22,6,-21,5,-20,4,-19,4,-19,4,-19,4,-18,5,-18,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-13,2,-14,3,-16,3,-18,4,-19,6,-21,8,-22,10,-22,12,-23,13,-23,14,-22,14,-22,13,-21,12,-21,11,-22,10,-23,9,-25,9,-27,8,-30,9,-32,10,-35,11,-37,13,-38,14,-40,16,-40,17,-40
-23,294619486,28,-64,1,0,-8,32,-8,32,-9,31,-9,30,-9,29,-9,27,-9,25,-8,24,-7,23,-6,22,-5,21,-3,21,-3,21,-2,21,-2,21,-2,21,-3,20,-3,20,-4,19,-4,18,-5,17,-5,16,-5,15,-6,13,-6,13,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-6,12,-7,12,-7,12,-8,11,-8,11,-8,11,-7,12,-7,13,-7,14,-7,16,-7,17,-7,19,-8,21,-10,22,-11,22,-12,23,-13,23,-14,23,-14,22,-14,22,-13,22,-11,22,-10,23,-9,25,-8,27,-7,28
-23,294722950,28,-64,1,0,-30,4,-28,5,-26,6,-25,7,-24,8,-24,9,-24,10,-24,10,-25,11,-25,10,-25,9,-24,8,-24,7,-23,7,-22,6,-21,5,-19,4,-18,4,-17,4,-16,4,-15,4,-15,4,-15,4,-15,4,-15,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-10,4,-11,4,-12,5,-14,5,-15,5,-17,4,-19,4,-20,3,-21,2,-21,1,-21,0,-21,-1,-20,-1,-20,0,-20,1,-20,3,-21,4,-22,6,-24,7,-26,7,-28,8,-30,8,-32,8,-33,7,-34,6,-35,6
-23,294825110,28,-64,1,0,26,-32,27,-31,27,-30,27,-28,26,-26,26,-25,24,-23,23,-22,20,-22,18,-22,17,-21,15,-21,14,-22,13,-22,13,-23,13,-22,14,-22,14,-21,15,-20,15,-19,14,-17,14,-15,14,-14,13,-12,13,-11,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,13,-11,14,-11,14,-10,15,-9,14,-9,14,-9,14,-10,14,-11,15,-13,16,-15,17,-16,19,-18,21,-19,23,-19,25,-19,26,-19,27,-18,28,-18,27,-17,27,-16,26,-17,25,-18,24,-20,23,-22,23,-25,24,-28
-23,294926529,28,-64,1,0,27,-14,25,-13,24,-12,22,-11,20,-11,19,-11,17,-12,16,-13,15,-14,15,-15,15,-15,15,-15,15,-15,16,-15,16,-14,16,-13,16,-11,15,-10,15,-9,14,-8,13,-7,11,-7,11,-7,10,-6,10,-6,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,9,-4,9,-4,9,-5,9,-5,9,-6,10,-7,12,-8,13,-9,15,-9,17,-9,18,-9,19,-8,20,-7,20,-6,20,-5,19,-5,19,-5,18,-6,17,-7,17,-9,18,-11,19,-13,20,-14,22,-16,24,-17,26,-17
-22,295029656,28,-64,1,0,3,28,4,28,5,28,5,28,5,28,5,28,5,28,4,27,3,26,3,25,2,24,2,22,2,21,3,20,4,19,4,18,4,17,4,17,4,17,4,16,4,16,3,16,2,15,1,15,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,1,14,-1,15,-2,15,-3,16,-4,16,-5,16,-5,16,-5,16,-4,16,-3,16,-3,17,-2,18,-1,20,0,21,0,23,-1,25,-1,26,-2,28,-2,29,-3,29,-4,29,-4,29,-4,29,-3,29,-2,28
-23,295131382,28,-64,1,0,41,-12,39,-10,37,-9,34,-8,31,-8,29,-9,27,-11,26,-12,25,-14,24,-15,24,-15,25,-16,25,-15,26,-15,26,-13,25,-12,25,-10,23,-8,22,-7,21,-6,19,-6,18,-5,16,-6,16,-5,16,-5,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,13,-4,13,-4,13,-4,13,-5,14,-6,16,-8,18,-9,20,-9,22,-9,25,-9,27,-8,28,-6,29,-4,29,-3,28,-2,27,-2,27,-3,26,-5,26,-6,27,-8,28,-10,30,-13,32,-15,35,-16,38,-17,40,-17
