rssi,timestamp,I_0,Q_0,I_1,Q_1,I_2,Q_2,I_3,Q_3,I_4,Q_4,I_5,Q_5,I_6,Q_6,I_7,Q_7,I_8,Q_8,I_9,Q_9,I_10,Q_10,I_11,Q_11,I_12,Q_12,I_13,Q_13,I_14,Q_14,I_15,Q_15,I_16,Q_16,I_17,Q_17,I_18,Q_18,I_19,Q_19,I_20,Q_20,I_21,Q_21,I_22,Q_22,I_23,Q_23,I_24,Q_24,I_25,Q_25,I_26,Q_26,I_27,Q_27,I_28,Q_28,I_29,Q_29,I_30,Q_30,I_31,Q_31,I_32,Q_32,I_33,Q_33,I_34,Q_34,I_35,Q_35,I_36,Q_36,I_37,Q_37,I_38,Q_38,I_39,Q_39,I_40,Q_40,I_41,Q_41,I_42,Q_42,I_43,Q_43,I_44,Q_44,I_45,Q_45,I_46,Q_46,I_47,Q_47,I_48,Q_48,I_49,Q_49,I_50,Q_50,I_51,Q_51,I_52,Q_52,I_53,Q_53,I_54,Q_54,I_55,Q_55,I_56,Q_56,I_57,Q_57,I_58,Q_58,I_59,Q_59,I_60,Q_60,I_61,Q_61,I_62,Q_62,I_63,Q_63
-25,1001199937,28,-64,1,0,-31,-3,-30,0,-29,3,-29,6,-29,8,-30,10,-32,10,-33,10,-34,9,-33,7,-32,6,-31,4,-29,3,-26,3,-24,3,-21,3,-19,4,-18,5,-17,7,-16,8,-16,8,-17,8,-18,8,-18,7,-19,5,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-14,-2,-15,-3,-16,-4,-18,-5,-19,-6,-21,-8,-22,-9,-22,-10,-21,-12,-21,-12,-20,-12,-19,-11,-19,-10,-20,-8,-21,-6,-23,-4,-26,-2,-29,-2,-32,-2,-35,-2,-37,-3,-39,-4,-40,-6,-40,-8,-39,-9,-39,-10
-25,1001305488,28,-64,1,0,-3,43,-5,42,-6,40,-7,37,-8,34,-7,31,-5,28,-4,26,-1,24,1,22,4,22,6,23,7,23,7,24,7,25,6,26,5,26,3,25,1,24,0,22,-1,20,-2,18,-2,16,-1,14,-1,13,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-9,13,-9,12,-10,12,-9,12,-9,12,-8,12,-7,14,-6,16,-6,18,-7,21,-7,23,-9,25,-11,27,-13,27,-14,27,-15,27,-16,26,-16,25,-15,24,-13,24,-10,24,-8,25,-5,27,-3,30,-1,33,0,36
-25,1001509173,28,-64,1,0,19,-31,18,-28,16,-25,13,-23,10,-22,7,-22,5,-23,3,-24,2,-25,1,-27,1,-28,2,-28,4,-28,5,-28,7,-26,8,-24,8,-22,8,-19,7,-17,6,-15,4,-14,3,-14,2,-14,2,-14,2,-14,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,6,-9,6,-10,6,-10,6,-12,6,-13,7,-15,8,-17,10,-18,12,-19,14,-19,16,-19,18,-18,18,-17,18,-16,17,-16,16,-15,14,-16,12,-17,11,-19,9,-22,9,-25,9,-28,10,-31,12,-34,15,-35,17,-36
-24,1001610243,28,-64,1,0,2,-35,1,-37,2,-38,3,-38,4,-38,5,-38,6,-36,7,-34,7,-31,6,-29,5,-26,3,-24,1,-23,-1,-22,-3,-21,-4,-21,-5,-22,-5,-22,-4,-23,-4,-23,-2,-23,-1,-22,0,-21,2,-19,3,-18,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,7,-15,9,-15,10,-15,12,-15,13,-14,13,-14,13,-13,13,-13,12,-14,11,-15,10,-16,9,-19,9,-21,10,-24,11,-26,12,-28,14,-30,15,-30,17,-31,18,-30,19,-30,18,-29,17,-28,15,-28,13,-28,11,-29
-25,1001710850,28,-64,1,0,-32,4,-29,3,-26,3,-23,4,-21,5,-19,7,-18,9,-18,11,-18,12,-19,13,-20,14,-21,14,-22,13,-22,11,-22,9,-21,8,-20,6,-18,5,-16,4,-14,4,-13,4,-12,5,-11,5,-11,6,-11,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-11,0,-11,1,-11,1,-12,2,-13,3,-15,3,-16,3,-18,3,-20,2,-22,1,-23,0,-23,-2,-22,-3,-22,-3,-21,-3,-20,-2,-19,-1,-19,1,-19,3,-20,5,-22,7,-24,9,-27,10,-30,11,-32,10,-34,10
-24,1001817231,28,-64,1,0,6,-27,5,-28,6,-29,7,-30,8,-30,8,-29,9,-27,9,-26,9,-24,8,-22,7,-20,5,-19,4,-18,2,-17,1,-17,0,-18,-1,-18,-1,-19,0,-19,1,-19,1,-19,3,-18,4,-17,4,-15,5,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,9,-11,10,-11,11,-11,12,-10,12,-10,12,-9,11,-9,11,-10,10,-11,10,-12,10,-14,10,-16,11,-17,12,-19,13,-20,14,-22,16,-22,17,-22,18,-22,18,-21,18,-20,17,-20,15,-20,13,-20,12,-21
-24,1001919616,28,-64,1,0,-23,15,-23,16,-24,17,-25,17,-25,17,-25,16,-25,14,-24,13,-23,12,-21,11,-19,10,-17,10,-15,10,-13,11,-12,12,-11,13,-11,14,-12,14,-12,14,-13,13,-13,12,-13,11,-13,9,-13,8,-13,6,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-14,3,-15,2,-15,1,-16,0,-16,-1,-16,-2,-16,-2,-16,-2,-15,-1,-15,0,-16,2,-17,3,-18,4,-20,5,-22,6,-24,6,-26,6,-27,5,-27,4,-28,4,-28,3,-27,3,-26,3,-25,4,-24,6,-23,8
-24,1001948510,28,-64,1,0,-15,-20,-16,-20,-17,-21,-17,-22,-16,-22,-15,-23,-14,-22,-13,-21,-12,-20,-11,-18,-10,-17,-10,-15,-10,-13,-11,-11,-12,-10,-13,-10,-13,-10,-14,-10,-13,-11,-13,-11,-12,-12,-11,-12,-10,-12,-8,-11,-7,-11,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-3,-12,-2,-13,-1,-14,0,-14,0,-14,1,-14,1,-14,1,-14,0,-14,-1,-14,-2,-14,-3,-15,-4,-16,-5,-18,-6,-19,-6,-21,-6,-23,-6,-24,-5,-25,-4,-25,-4,-25,-3,-24,-4,-23,-5,-22,-6,-21,-8,-20
-24,1002001318,28,-64,1,0,-34,-6,-36,-6,-37,-6,-38,-7,-38,-8,-37,-9,-35,-10,-33,-10,-30,-10,-28,-9,-26,-8,-24,-7,-22,-4,-22,-2,-21,0,-22,1,-23,2,-23,2,-23,1,-23,0,-23,-1,-22,-3,-20,-4,-19,-5,-17,-6,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-15,-9,-15,-10,-15,-12,-15,-13,-14,-14,-14,-15,-13,-15,-13,-14,-13,-13,-14,-13,-16,-12,-18,-11,-21,-11,-23,-12,-25,-13,-27,-14,-29,-16,-30,-18,-30,-20,-30,-21,-29,-21,-28,-21,-27,-20,-27,-18,-27,-15,-28,-13
-25,1002026900,28,-64,1,0,-33,4,-30,3,-27,3,-24,4,-22,5,-20,7,-19,9,-19,11,-19,12,-19,14,-20,14,-21,14,-22,13,-22,11,-22,10,-21,8,-20,6,-18,5,-16,4,-14,4,-13,5,-12,5,-11,6,-11,6,-11,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-11,0,-11,0,-11,0,-12,1,-13,2,-15,2,-17,3,-19,2,-21,1,-22,0,-23,-1,-23,-2,-23,-3,-22,-4,-21,-4,-20,-3,-20,-2,-20,0,-20,3,-21,5,-23,7,-25,8,-27,10,-30,10,-33,10,-35,9
-25,1002124070,28,-64,1,0,25,4,27,4,28,4,29,4,29,5,28,6,27,7,25,7,23,7,21,6,19,6,17,4,16,2,16,0,16,-1,16,-2,17,-3,17,-3,17,-2,17,-1,17,0,16,1,15,2,14,3,13,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,6,10,8,10,9,10,10,9,11,9,11,9,11,9,11,9,10,9,10,11,9,13,9,14,9,16,10,18,11,20,12,21,13,21,14,21,16,21,17,20,17,20,16,19,15,19,14,20,12,20,10
-26,1002225508,28,-64,1,0,-26,-36,-23,-33,-21,-30,-20,-26,-20,-22,-21,-19,-23,-16,-25,-14,-27,-13,-29,-13,-30,-14,-30,-16,-30,-17,-28,-18,-26,-19,-23,-19,-20,-18,-18,-17,-16,-15,-15,-13,-14,-11,-14,-10,-14,-9,-15,-8,-15,-8,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-7,-12,-8,-12,-8,-12,-10,-13,-11,-14,-13,-15,-15,-17,-16,-19,-16,-22,-15,-25,-14,-27,-13,-28,-11,-28,-10,-28,-10,-27,-11,-25,-12,-23,-14,-22,-17,-21,-20,-21,-24,-22,-28,-23,-30,-26,-33,-29,-34,-33,-34,-35
-26,1002329596,28,-64,1,0,-33,-30,-29,-28,-26,-25,-25,-21,-24,-17,-24,-14,-26,-11,-27,-9,-29,-7,-31,-7,-32,-8,-32,-9,-32,-11,-32,-12,-30,-13,-27,-14,-24,-13,-22,-13,-19,-11,-17,-9,-16,-8,-16,-6,-15,-5,-16,-5,-16,-5,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-9,-11,-9,-11,-10,-11,-11,-11,-13,-11,-15,-13,-17,-14,-18,-17,-19,-19,-19,-22,-19,-24,-17,-26,-16,-26,-14,-26,-14,-25,-14,-23,-16,-21,-17,-19,-20,-18,-24,-17,-27,-17,-31,-18,-35,-20,-37,-23,-39,-26,-40,-28
-25,1002431302,28,-64,1,0,32,-15,29,-13,27,-12,23,-12,20,-13,18,-15,16,-16,15,-18,15,-20,15,-21,16,-22,17,-22,18,-21,19,-20,19,-18,19,-16,18,-14,17,-12,15,-11,13,-10,11,-10,10,-10,9,-10,9,-10,9,-10,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,10,-4,10,-4,11,-5,11,-6,12,-7,14,-8,16,-9,18,-9,20,-9,22,-8,24,-6,24,-5,24,-4,23,-3,22,-3,21,-4,20,-5,20,-7,19,-10,20,-13,21,-16,22,-18,25,-20,28,-21,31,-21,33,-21
-24,1002533652,28,-64,1,0,26,-22,27,-23,28,-24,29,-24,29,-23,30,-22,29,-20,28,-19,27,-17,24,-15,21,-14,19,-14,16,-15,14,-15,13,-17,12,-18,12,-19,12,-19,13,-19,13,-19,14,-17,14,-16,14,-14,14,-12,14,-10,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,16,-4,17,-3,18,-2,18,-1,18,0,19,1,18,1,18,1,18,0,18,-1,18,-3,19,-5,21,-7,23,-8,26,-9,28,-10,30,-10,32,-9,33,-8,34,-7,34,-6,33,-6,31,-7,30,-8,29,-10,28,-12
-71,1002603769,102,96,6,0,-18,-25,-19,-26,-19,-25,-17,-26,-15,-26,-15,-24,-16,-23,-17,-22,-17,-21,-15,-21,-13,-19,-13,-17,-15,-18,-15,-18,-14,-16,-14,-16,-14,-17,-13,-17,-11,-16,-9,-14,-9,-14,-10,-14,-9,-13,-9,-13,-9,-12,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-6,-9,-6,-10,-6,-11,-6,-12,-7,-12,-8,-13,-8,-13,-8,-14,-8,-14,-9,-15,-8,-16,-9,-17,-9,-18,-9,-20,-9,-20,-12,-19,-13,-18,-12,-20,-13,-21,-14,-20,-14,-18,-14,-21,-16,-24,-18,-24,-17,-26,-15,-28
-71,1002604632,102,96,6,0,-22,30,-20,31,-17,28,-16,22,-16,19,-20,16,-17,16,-13,17,-16,19,-19,22,-20,24,-19,24,-15,23,-15,19,-15,16,-15,14,-14,15,-14,14,-14,11,-14,11,-15,13,-14,13,-13,10,-13,9,-14,9,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-3,10,-3,11,-4,12,-4,12,-4,13,-5,15,-6,15,-7,15,-8,16,-9,16,-10,18,-9,19,-10,19,-12,20,-11,21,-10,20,-11,18,-15,20,-15,25,-11,28,-10,29,-14,28,-19,25,-23,23,-23,26,-20,27
-24,1002636347,28,-64,1,0,-26,-9,-28,-9,-29,-9,-29,-10,-29,-11,-28,-11,-27,-12,-25,-12,-23,-11,-21,-10,-20,-9,-18,-8,-17,-6,-17,-3,-18,-2,-18,-1,-18,0,-19,0,-19,-1,-19,-2,-18,-3,-18,-4,-16,-5,-15,-6,-14,-6,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-10,-10,-10,-11,-9,-13,-9,-14,-8,-14,-8,-14,-8,-14,-7,-14,-8,-14,-9,-13,-10,-13,-12,-13,-14,-13,-15,-14,-17,-15,-19,-16,-20,-18,-20,-19,-20,-20,-19,-21,-19,-21,-18,-21,-18,-20,-18,-18,-19,-16,-19,-14
-25,1002736212,28,-64,1,0,-6,-40,-5,-37,-5,-33,-6,-30,-8,-27,-10,-25,-13,-23,-15,-22,-17,-22,-18,-23,-19,-24,-18,-26,-17,-27,-16,-27,-14,-26,-11,-25,-9,-24,-8,-22,-7,-19,-7,-17,-7,-15,-8,-14,-8,-13,-9,-13,-9,-13,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-1,-12,-1,-13,-2,-13,-3,-14,-4,-16,-5,-18,-5,-20,-5,-22,-4,-25,-2,-27,-1,-28,1,-28,2,-28,3,-27,3,-26,2,-25,0,-24,-2,-23,-5,-24,-8,-26,-11,-28,-13,-30,-15,-34,-15,-38,-15,-41,-14,-43
-25,1002839292,28,-64,1,0,28,14,25,13,23,12,21,9,19,7,19,4,19,2,20,0,21,-1,22,-2,23,-2,24,-1,24,0,24,2,23,3,21,4,19,5,17,5,15,4,13,3,12,2,11,1,11,0,12,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,5,8,5,9,5,10,4,11,4,13,5,14,6,16,8,17,9,17,11,17,13,17,14,16,15,15,15,14,14,14,13,14,11,15,9,17,8,19,7,22,6,24,6,27,6,30,8,32,10,33,11
-24,1002940989,28,-64,1,0,13,22,15,23,15,24,15,25,15,26,13,26,12,26,10,24,9,23,8,21,8,19,8,17,8,15,9,13,11,12,12,12,12,12,13,12,12,13,12,13,11,14,9,14,8,14,6,13,4,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,1,13,0,14,-1,15,-2,15,-2,15,-3,14,-3,14,-2,14,-1,14,0,15,2,16,3,17,4,19,5,21,5,23,4,25,4,26,3,27,1,27,1,27,1,27,1,25,2,24,4,24,6,23
-25,1003044094,28,-64,1,0,30,8,27,8,25,7,23,5,21,3,20,0,19,-2,20,-4,21,-6,22,-6,23,-6,24,-5,24,-5,24,-4,23,-2,22,0,20,1,18,1,16,1,14,0,12,-1,11,-1,11,-2,11,-3,12,-2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,4,9,3,9,3,10,2,12,2,14,2,16,3,17,4,19,6,20,7,20,9,19,11,18,11,17,12,16,11,16,10,16,8,17,6,18,4,20,3,22,1,25,1,28,1,31,2,33,4,34,5
-24,1003146527,28,-64,1,0,-34,-4,-36,-4,-38,-5,-38,-5,-38,-6,-37,-8,-36,-9,-34,-9,-31,-9,-28,-8,-26,-7,-24,-5,-22,-3,-22,-1,-21,1,-21,3,-22,4,-23,4,-23,3,-23,2,-23,1,-22,-1,-21,-2,-19,-3,-18,-4,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-15,-10,-15,-11,-14,-13,-14,-14,-13,-15,-13,-15,-13,-15,-12,-15,-13,-14,-14,-13,-15,-12,-18,-11,-20,-11,-23,-12,-25,-13,-28,-15,-29,-16,-30,-18,-30,-20,-29,-21,-29,-22,-28,-21,-27,-20,-26,-18,-27,-15,-28,-13
-24,1003251308,28,-64,1,0,-8,33,-8,34,-8,36,-9,36,-10,36,-12,35,-13,34,-13,31,-13,29,-11,26,-10,24,-8,22,-6,21,-3,20,-1,20,0,21,0,21,0,22,0,22,-2,22,-3,22,-4,21,-5,19,-6,17,-7,16,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-10,13,-12,13,-13,13,-15,12,-16,11,-16,11,-16,10,-15,10,-15,11,-14,12,-13,14,-12,16,-13,19,-13,21,-15,23,-17,25,-19,26,-21,27,-22,27,-23,26,-24,26,-23,25,-22,24,-20,24,-17,25,-15,25
-25,1003351124,28,-64,1,0,-31,9,-29,7,-26,6,-23,7,-20,8,-18,9,-17,11,-16,13,-16,15,-16,16,-17,17,-18,17,-19,16,-20,15,-20,13,-20,11,-18,9,-17,8,-15,6,-13,6,-12,6,-10,6,-10,7,-10,7,-10,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-10,1,-10,2,-11,2,-11,3,-12,4,-14,5,-16,5,-18,5,-20,5,-22,4,-23,3,-23,1,-23,0,-22,-1,-21,-1,-20,0,-19,1,-18,3,-18,6,-19,8,-20,10,-23,12,-25,14,-28,15,-31,15,-33,14
-24,1003455263,28,-64,1,0,17,20,19,20,20,21,20,22,19,23,18,23,17,23,15,22,13,20,12,19,11,17,11,15,11,13,12,11,13,10,14,9,15,9,15,9,15,10,14,10,14,11,12,12,11,12,9,12,8,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,12,3,13,2,14,1,15,0,15,0,15,0,15,0,14,0,14,2,14,3,14,5,15,6,16,7,18,8,20,8,22,8,24,8,25,7,26,6,27,6,27,5,26,6,25,6,23,8,22,10,21
-71,1003525689,-68,-64,11,0,-22,-29,-23,-30,-21,-29,-20,-26,-21,-23,-18,-23,-16,-21,-16,-21,-18,-21,-19,-20,-18,-19,-17,-20,-18,-20,-17,-18,-15,-18,-15,-19,-14,-17,-13,-15,-13,-14,-12,-14,-11,-15,-11,-13,-10,-12,-8,-13,-7,-13,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-7,-9,-7,-9,-7,-10,-8,-11,-9,-12,-8,-13,-9,-15,-11,-16,-10,-17,-10,-18,-11,-21,-13,-22,-14,-21,-13,-20,-13,-20,-14,-19,-13,-20,-13,-22,-16,-24,-18,-26,-17,-25,-17,-24,-18,-27,-22,-30,-22,-30,-20,-32
-24,1003557757,28,-64,1,0,-21,-18,-23,-18,-24,-19,-24,-20,-23,-21,-22,-21,-21,-21,-19,-20,-18,-19,-16,-18,-15,-16,-14,-14,-14,-12,-15,-10,-16,-8,-16,-7,-17,-7,-17,-7,-18,-8,-17,-8,-17,-9,-15,-10,-14,-10,-12,-10,-11,-10,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-6,-13,-5,-14,-4,-15,-3,-16,-2,-16,-2,-16,-2,-16,-2,-15,-2,-15,-4,-15,-5,-15,-7,-16,-9,-17,-10,-18,-11,-20,-12,-22,-12,-24,-11,-25,-11,-26,-10,-27,-9,-27,-9,-26,-9,-25,-10,-23,-12,-21,-13,-20
-25,1003658527,28,-64,1,0,30,-10,28,-9,25,-8,22,-8,19,-9,17,-11,16,-13,15,-15,15,-17,15,-18,16,-18,17,-18,18,-18,19,-16,19,-14,19,-12,18,-10,16,-9,14,-8,12,-8,11,-7,9,-8,9,-8,9,-8,9,-9,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,9,-2,9,-3,10,-4,10,-4,12,-5,13,-6,15,-6,17,-6,19,-6,21,-5,22,-3,22,-2,22,-1,21,0,20,0,19,-1,18,-3,18,-5,18,-7,19,-9,20,-12,22,-14,25,-15,28,-16,30,-16,33,-16
-26,1003760682,28,-64,1,0,-38,16,-35,14,-31,13,-28,12,-24,13,-21,15,-19,17,-18,19,-18,21,-18,23,-19,23,-20,24,-22,23,-23,21,-23,19,-22,17,-21,14,-20,12,-18,11,-16,10,-14,9,-12,9,-11,10,-11,11,-11,11,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-12,4,-12,4,-12,5,-13,6,-14,7,-16,9,-18,10,-21,10,-23,10,-26,9,-27,8,-28,6,-28,5,-27,4,-26,4,-25,4,-23,6,-23,8,-22,11,-23,14,-24,17,-26,20,-29,22,-33,24,-36,24,-39,24
-24,1003864007,28,-64,1,0,-27,-5,-29,-4,-30,-4,-31,-5,-31,-6,-30,-7,-29,-8,-27,-8,-25,-8,-23,-7,-21,-6,-20,-5,-18,-3,-18,-1,-17,0,-18,2,-18,2,-19,2,-19,2,-19,1,-19,0,-18,-2,-17,-3,-16,-4,-15,-4,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-12,-8,-12,-9,-12,-11,-11,-12,-11,-12,-10,-13,-10,-13,-10,-12,-10,-12,-11,-11,-13,-10,-15,-10,-17,-10,-18,-11,-20,-12,-22,-13,-23,-14,-23,-16,-23,-17,-23,-18,-23,-18,-22,-18,-21,-16,-21,-15,-22,-13,-23,-11
-24,1003967129,28,-64,1,0,10,29,12,26,15,24,17,23,19,23,21,24,22,25,22,26,21,26,20,26,18,27,16,26,14,25,12,23,11,20,11,18,10,16,11,14,12,12,12,12,13,12,13,12,13,13,12,14,11,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,12,5,13,5,15,5,17,5,19,4,21,2,22,1,23,0,23,-1,23,-1,22,-1,21,1,21,2,21,5,21,7,22,10,23,12,26,13,29,14,32,14,34,13,37,12,38,11,39,10,39,9,38
-25,1004067811,28,-64,1,0,-28,-22,-27,-23,-24,-23,-22,-22,-20,-21,-18,-20,-17,-18,-16,-15,-16,-13,-17,-10,-18,-9,-19,-8,-20,-7,-21,-7,-21,-7,-21,-9,-21,-10,-19,-11,-17,-12,-16,-12,-14,-12,-12,-11,-11,-10,-10,-9,-9,-8,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-7,-11,-6,-12,-6,-12,-5,-12,-6,-11,-7,-11,-8,-11,-9,-12,-11,-13,-12,-14,-14,-16,-14,-18,-14,-20,-14,-21,-13,-22,-12,-23,-11,-23,-11,-22,-10,-21,-11,-20,-12,-18,-14,-17,-17,-16,-20,-15,-23,-16,-25,-17
-24,1004170397,28,-64,1,0,23,3,24,3,26,3,26,3,26,4,26,5,25,5,23,5,21,5,19,5,18,4,16,3,15,2,15,0,15,-1,15,-2,15,-3,16,-3,16,-3,16,-2,16,-1,15,0,14,1,13,2,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,6,9,7,9,9,9,9,8,10,8,10,8,10,8,10,8,9,9,9,10,8,12,8,13,8,15,9,17,9,18,10,19,11,20,13,20,14,20,15,19,15,18,14,18,13,18,12,18,10,19,8
-24,1004274459,28,-64,1,0,-24,25,-24,27,-25,28,-26,28,-27,28,-27,26,-27,25,-27,23,-26,20,-24,19,-21,17,-18,16,-16,16,-13,17,-11,18,-10,19,-10,20,-10,20,-11,20,-11,20,-12,19,-13,18,-14,16,-14,14,-14,12,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-16,6,-17,5,-19,4,-19,3,-20,2,-20,1,-20,1,-19,1,-19,2,-18,4,-19,6,-20,8,-21,10,-23,12,-26,13,-28,14,-30,14,-32,14,-34,13,-34,12,-34,11,-33,11,-32,11,-30,12,-28,13,-27,15
-25,1004376903,28,-64,1,0,30,-11,28,-10,25,-9,22,-9,19,-10,17,-12,15,-13,15,-15,15,-17,15,-18,15,-19,16,-19,17,-18,18,-17,19,-15,19,-13,18,-11,16,-10,14,-8,13,-8,11,-8,9,-8,9,-8,8,-8,9,-9,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,9,-3,9,-3,9,-4,10,-5,11,-6,13,-7,15,-7,17,-7,19,-6,21,-6,22,-4,22,-3,22,-2,21,-1,20,-1,19,-2,18,-3,18,-5,18,-8,18,-10,20,-12,22,-15,24,-16,27,-17,29,-17,31,-17
-25,1004479060,28,-64,1,0,11,-31,10,-28,9,-25,7,-23,5,-22,2,-21,0,-21,-2,-22,-3,-22,-4,-24,-4,-25,-3,-25,-2,-26,-1,-25,1,-24,2,-23,3,-21,3,-19,3,-17,2,-15,1,-14,0,-13,-1,-13,-1,-13,-1,-13,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,4,-9,4,-10,3,-10,3,-12,3,-13,3,-15,4,-16,5,-18,7,-19,9,-20,11,-20,12,-19,13,-19,13,-18,12,-17,11,-17,9,-17,8,-17,6,-19,4,-21,3,-24,3,-26,3,-30,4,-32,6,-34,8,-35
-24,1004581644,28,-64,1,0,-25,-13,-27,-13,-28,-13,-28,-14,-28,-16,-26,-16,-25,-16,-23,-16,-22,-15,-20,-14,-18,-13,-17,-11,-16,-9,-17,-7,-17,-5,-18,-4,-18,-4,-19,-4,-19,-5,-19,-6,-18,-7,-17,-8,-15,-8,-14,-9,-12,-9,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-10,-11,-9,-12,-9,-13,-8,-14,-7,-15,-7,-15,-6,-15,-6,-14,-7,-14,-8,-14,-10,-13,-11,-14,-13,-14,-15,-16,-16,-17,-17,-18,-18,-20,-18,-22,-18,-23,-17,-24,-16,-24,-16,-23,-16,-22,-16,-20,-17,-18,-19,-17
-25,1004786361,28,-64,1,0,11,-30,10,-28,9,-25,7,-23,5,-22,2,-21,0,-21,-2,-22,-3,-23,-4,-24,-4,-25,-3,-26,-2,-26,0,-25,1,-24,2,-23,3,-21,3,-18,3,-16,2,-15,1,-14,0,-13,0,-13,-1,-13,-1,-13,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,4,-9,3,-10,3,-11,3,-12,3,-13,3,-15,4,-16,6,-18,7,-19,9,-20,11,-20,12,-19,13,-19,13,-18,12,-17,11,-17,9,-17,8,-17,6,-19,4,-21,3,-24,3,-27,3,-29,5,-32,6,-34,8,-35
-49,1004867104,112,1,23,0,-26,-27,-23,-22,-19,-18,-14,-12,-9,-7,-4,-2,1,3,6,6,10,9,14,12,17,14,19,15,21,16,22,16,22,16,21,15,19,13,16,11,13,8,9,5,6,2,3,0,0,-3,-3,-5,-4,-7,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-3,-6,0,-3,3,0,5,3,8,7,11,11,13,14,15,17,16,21,16,23,17,25,16,26,14,24,12,21,10,17,7,13,4,8,0,3,-4,-2,-8,-7,-12,-13,-17,-18,-21,-22,-24,-27,-27,-30,-29,-32
-49,1004868039,112,1,23,0,-20,30,-17,26,-13,21,-9,15,-5,9,-1,3,3,-3,5,-8,7,-13,8,-17,9,-21,10,-24,10,-26,10,-26,10,-26,9,-25,7,-22,6,-19,4,-15,2,-11,1,-8,-1,-4,-2,-1,-4,2,-5,5,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-5,3,-3,0,-1,-4,2,-7,5,-10,8,-14,11,-17,14,-19,17,-20,19,-22,21,-23,21,-22,20,-20,18,-17,15,-14,11,-10,7,-6,3,-2,-1,3,-6,8,-10,14,-13,19,-17,24,-20,28,-22,32,-23,34
