rssi,timestamp,I_0,Q_0,I_1,Q_1,I_2,Q_2,I_3,Q_3,I_4,Q_4,I_5,Q_5,I_6,Q_6,I_7,Q_7,I_8,Q_8,I_9,Q_9,I_10,Q_10,I_11,Q_11,I_12,Q_12,I_13,Q_13,I_14,Q_14,I_15,Q_15,I_16,Q_16,I_17,Q_17,I_18,Q_18,I_19,Q_19,I_20,Q_20,I_21,Q_21,I_22,Q_22,I_23,Q_23,I_24,Q_24,I_25,Q_25,I_26,Q_26,I_27,Q_27,I_28,Q_28,I_29,Q_29,I_30,Q_30,I_31,Q_31,I_32,Q_32,I_33,Q_33,I_34,Q_34,I_35,Q_35,I_36,Q_36,I_37,Q_37,I_38,Q_38,I_39,Q_39,I_40,Q_40,I_41,Q_41,I_42,Q_42,I_43,Q_43,I_44,Q_44,I_45,Q_45,I_46,Q_46,I_47,Q_47,I_48,Q_48,I_49,Q_49,I_50,Q_50,I_51,Q_51,I_52,Q_52,I_53,Q_53,I_54,Q_54,I_55,Q_55,I_56,Q_56,I_57,Q_57,I_58,Q_58,I_59,Q_59,I_60,Q_60,I_61,Q_61,I_62,Q_62,I_63,Q_63
-69,483137138,-4,-64,15,0,23,-9,25,-9,26,-8,24,-9,23,-7,20,-3,16,-3,17,-7,20,-10,21,-8,19,-6,16,-6,15,-8,16,-9,17,-6,17,-5,14,-6,14,-5,13,-4,12,-3,12,-4,11,-3,10,-2,9,-1,10,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,8,-7,6,-6,7,-6,9,-7,11,-6,12,-5,14,-3,14,-2,14,-2,14,-3,15,-3,16,-4,16,-3,16,-2,18,-2,19,-4,19,-6,18,-3,16,-1,17,-1,21,1,26,-1,26,-6,24,-8,24,-8,23,-3
-49,486639294,112,1,23,0,-21,26,-23,25,-25,24,-25,24,-25,23,-24,22,-22,19,-19,17,-15,15,-14,14,-11,14,-7,16,-4,17,-4,19,-4,22,-5,24,-5,24,-6,25,-7,25,-9,24,-10,22,-11,20,-12,18,-11,16,-11,13,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-12,-4,-12,-4,-12,-4,-12,-4,-12,-4,-12,-4,-12,-3,-12,-2,-13,0,-15,2,-18,2,-20,2,-21,3,-22,2,-25,1,-27,2,-27,1,-25,-1,-24,0,-22,2,-20,4,-17,4,-16,5,-15,9,-16,15,-18,21
-49,486658335,112,1,23,0,27,15,27,16,27,17,26,18,24,19,21,18,19,16,17,14,16,12,15,9,14,6,15,3,16,1,18,0,20,-1,22,-1,23,-1,23,0,23,1,23,3,21,4,19,6,17,7,15,7,13,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-1,10,-1,10,-2,10,-2,10,-2,10,-1,10,0,9,1,10,3,10,4,11,6,13,7,16,7,17,7,19,7,20,6,22,6,22,5,21,5,20,5,19,5,17,7,15,9,13,12,12,16,11,19,11
-63,486672808,111,-15,22,0,9,-42,13,-43,19,-41,22,-41,23,-39,19,-32,13,-23,9,-19,6,-16,1,-11,-1,-7,-2,-3,-5,3,-11,7,-16,9,-18,11,-18,9,-19,4,-20,2,-18,1,-15,0,-14,-1,-12,-2,-10,-2,-9,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,-20,11,-21,9,-21,8,-20,9,-16,9,-10,8,-6,9,-3,12,1,13,6,16,12,20,14,23,16,28,19,28,24,30,26,33,23,34,20,33,21,30,19,25,15,20,12,11,12,1,9,-7,5,-15,10,-21
-63,486674273,111,-15,22,0,19,-32,19,-32,22,-29,23,-26,23,-22,22,-17,21,-16,16,-14,11,-9,6,-6,0,-5,-5,-3,-8,-3,-11,-4,-12,-6,-15,-6,-17,-7,-14,-10,-12,-12,-10,-12,-9,-11,-6,-12,-5,-11,-3,-9,0,-7,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-7,18,-7,17,-8,16,-8,15,-6,15,-3,14,0,11,3,10,6,11,11,13,16,15,21,17,24,19,25,20,25,21,27,23,26,23,24,22,22,21,19,18,17,11,15,7,13,3,13,-3,13,-11,15,-16
-63,486680677,111,-15,22,0,2,35,1,38,-2,38,-3,35,-3,33,-4,30,-5,24,-5,19,-4,13,-3,8,-2,3,0,-1,4,-5,7,-7,10,-8,14,-8,15,-7,16,-6,17,-5,17,-3,15,-1,12,1,10,3,7,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,-19,3,-19,4,-18,4,-17,3,-15,1,-13,-3,-11,-6,-10,-10,-9,-15,-9,-20,-9,-24,-8,-28,-9,-30,-9,-33,-9,-34,-10,-33,-12,-31,-11,-28,-10,-25,-8,-20,-5,-15,-1,-10,3,-7,8,-5,14,-2,20
-63,486681522,111,-15,22,0,-33,-24,-34,-26,-32,-26,-31,-26,-30,-24,-26,-23,-18,-22,-13,-19,-10,-13,-7,-7,-5,-3,-3,1,-2,8,-2,11,-2,13,-3,16,-5,16,-7,15,-10,15,-12,14,-13,12,-12,8,-11,4,-10,2,-9,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,12,15,13,14,14,13,13,12,10,10,7,10,3,10,-1,12,-5,14,-10,17,-15,19,-19,22,-22,25,-24,28,-26,30,-26,30,-25,28,-23,26,-21,21,-19,16,-16,10,-13,2,-12,-4,-12,-10,-14,-16,-14
-24,488388938,28,-64,1,0,28,-24,30,-23,30,-21,29,-18,27,-15,25,-13,21,-12,17,-11,13,-12,9,-13,6,-14,4,-16,2,-18,2,-21,2,-23,3,-24,5,-24,6,-23,8,-22,9,-20,9,-17,8,-15,8,-12,6,-11,5,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,7,11,8,10,8,9,7,9,6,9,5,10,3,12,1,14,0,17,-1,19,-2,22,-1,24,0,26,2,27,3,27,5,26,5,25,5,23,5,21,4,19,1,17,-2,17,-7,17,-11,19,-16,21,-20
-24,488421738,28,-64,1,0,-11,-17,-12,-13,-14,-9,-17,-7,-20,-5,-22,-4,-24,-4,-26,-5,-27,-6,-27,-7,-26,-9,-24,-10,-22,-10,-19,-9,-16,-8,-14,-6,-12,-4,-11,-1,-10,1,-11,3,-12,4,-13,5,-14,5,-15,4,-15,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-1,-9,-1,-10,-1,-12,-1,-14,0,-16,1,-17,2,-18,3,-19,5,-18,5,-18,5,-16,4,-15,3,-14,0,-14,-3,-13,-6,-14,-9,-15,-12,-16,-14,-19,-16,-22,-16,-24,-16,-27,-16,-28,-15,-29,-13,-29,-11,-29
-23,489667893,28,-64,1,0,30,-7,30,-5,30,-4,29,-2,27,-1,24,0,21,-1,18,-2,15,-4,13,-6,11,-8,11,-10,11,-12,12,-14,13,-15,14,-15,15,-14,16,-13,16,-11,15,-9,14,-7,13,-5,11,-4,10,-4,8,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,8,8,8,7,8,7,8,7,7,7,6,8,5,10,4,12,4,14,4,16,4,18,5,20,7,20,8,21,10,20,11,19,11,18,11,17,11,16,9,16,7,16,4,16,1,18,-2,21,-5,23,-7
-24,489684299,28,-64,1,0,25,-28,26,-27,27,-24,26,-22,25,-19,23,-17,19,-15,16,-14,13,-14,9,-14,6,-15,3,-17,2,-19,2,-21,2,-23,3,-24,5,-24,6,-23,8,-22,8,-19,9,-17,8,-15,7,-12,6,-10,5,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,2,13,3,12,3,12,3,11,2,11,1,11,0,12,-2,14,-4,16,-6,19,-7,21,-7,23,-6,25,-6,27,-4,27,-3,27,-2,26,-1,24,-1,22,-2,20,-4,18,-7,17,-11,16,-14,17,-19,18,-23
-26,489823678,28,-64,1,0,6,21,9,17,12,15,16,13,19,12,22,13,24,13,24,14,24,16,24,17,22,18,20,18,18,17,15,16,13,14,11,11,10,8,10,5,11,3,12,1,14,1,15,1,16,1,16,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-1,10,-1,12,-1,14,-2,16,-3,18,-4,19,-6,20,-8,20,-9,19,-10,19,-10,17,-9,16,-7,15,-4,15,-1,15,2,16,5,18,7,21,9,24,10,28,10,30,9,33,8,34,6,35,5,34,3,32
-64,490959476,111,-15,22,0,7,27,7,35,8,35,6,30,1,28,-1,26,-3,22,-7,20,-5,16,0,12,2,9,1,4,0,3,4,0,8,-3,11,-1,12,1,11,0,10,1,11,3,12,5,10,6,8,8,5,8,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-3,-18,-10,-18,-11,-18,-12,-17,-14,-16,-14,-14,-13,-12,-10,-12,-7,-12,-3,-12,3,-14,6,-18,7,-21,9,-26,9,-33,12,-35,18,-36,17,-35,9,-33,2,-29,4,-25,5,-25,4,-25,8,-18,12,-7,12,-2,13
-64,490960581,111,-15,22,0,-12,23,-13,27,-16,30,-18,29,-18,26,-18,24,-18,21,-15,18,-13,14,-12,10,-8,5,-4,3,-1,2,3,3,6,3,9,3,10,4,10,6,10,7,9,9,8,10,6,10,3,10,1,9,0,8,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-6,-4,-21,-2,-21,0,-22,1,-21,1,-19,1,-18,-1,-15,-3,-13,-6,-10,-11,-9,-15,-10,-20,-10,-24,-10,-27,-11,-32,-12,-34,-12,-33,-13,-32,-14,-31,-14,-28,-13,-24,-12,-21,-8,-19,-4,-18,-2,-16,3,-13,7
-64,490961822,111,-15,22,0,-29,-11,-31,-11,-32,-11,-32,-13,-31,-15,-28,-16,-25,-16,-21,-15,-17,-13,-13,-11,-9,-7,-7,-5,-5,-1,-3,3,-3,5,-3,7,-4,9,-5,10,-6,11,-8,12,-9,10,-10,7,-11,5,-10,3,-8,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,19,-2,19,-1,19,0,20,1,19,2,16,1,13,-1,11,-3,10,-6,8,-10,7,-15,6,-19,5,-23,5,-26,7,-29,9,-31,10,-33,11,-32,11,-30,10,-28,9,-26,7,-22,3,-19,-2,-15,-8,-11,-12,-10
-49,490965553,112,1,23,0,14,21,14,23,13,24,12,24,10,24,9,22,8,20,7,17,8,14,9,12,9,9,10,6,12,5,15,4,17,3,19,4,19,4,20,5,19,6,19,7,18,9,16,9,14,9,12,9,11,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-9,4,-9,3,-10,3,-10,2,-9,2,-8,2,-6,2,-5,3,-4,5,-4,7,-4,10,-4,12,-5,14,-6,16,-7,17,-8,17,-9,17,-10,15,-9,14,-9,13,-7,12,-5,11,-2,11,2,11,5,12,8,13
-50,490981548,112,1,23,0,-13,-29,-13,-31,-12,-33,-10,-33,-9,-32,-8,-30,-6,-27,-6,-24,-7,-21,-8,-18,-10,-14,-12,-12,-14,-10,-18,-9,-20,-10,-22,-10,-23,-11,-23,-12,-23,-14,-22,-15,-20,-16,-18,-16,-15,-16,-13,-15,-11,-14,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,10,-5,11,-4,11,-3,11,-2,10,-2,9,-2,7,-3,6,-5,5,-7,5,-10,6,-13,7,-15,8,-17,9,-18,10,-20,12,-20,13,-20,13,-18,13,-17,11,-16,10,-14,7,-14,3,-14,-1,-16,-5,-18,-8,-20
-64,491019960,111,-15,22,0,-29,5,-33,3,-35,2,-33,4,-31,4,-30,2,-28,-1,-24,-2,-22,-3,-18,-3,-14,-3,-10,-2,-5,-1,-2,2,-1,5,0,8,1,10,1,12,-1,12,-2,12,-5,12,-6,11,-7,9,-8,7,-7,5,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,13,-15,15,-14,16,-13,17,-13,16,-11,14,-10,11,-9,8,-10,4,-11,1,-13,-2,-16,-4,-20,-8,-23,-9,-27,-9,-30,-10,-34,-8,-35,-6,-33,-6,-31,-8,-29,-8,-26,-6,-21,-5,-18,-8,-13,-15,-8,-20,-6
-50,491064940,112,1,23,0,5,33,5,34,3,35,1,35,-1,34,-2,31,-2,28,0,25,1,22,2,19,4,17,7,15,10,14,13,14,16,16,18,17,18,19,18,20,16,21,15,22,13,22,11,22,8,21,6,18,5,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-12,3,-12,2,-13,2,-13,1,-12,0,-11,1,-9,2,-8,3,-7,5,-8,8,-8,10,-10,13,-12,16,-14,18,-16,18,-17,18,-18,18,-18,17,-17,15,-15,14,-13,14,-10,13,-7,13,-3,15,1,18,4,20
-26,491311152,28,-64,1,0,-15,-20,-18,-21,-19,-23,-20,-24,-20,-26,-19,-26,-17,-26,-15,-26,-13,-24,-12,-22,-11,-20,-10,-17,-10,-13,-11,-10,-12,-8,-14,-6,-15,-5,-17,-5,-18,-6,-18,-7,-18,-8,-17,-9,-16,-10,-14,-11,-12,-11,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,5,-14,6,-14,8,-15,9,-15,10,-14,11,-13,11,-12,10,-12,8,-11,7,-12,5,-13,3,-15,2,-17,1,-20,0,-23,0,-25,1,-28,2,-29,3,-31,4,-31,5,-30,6,-28,5,-26,4,-24,1,-22,-1,-21
-69,492359101,98,32,6,0,30,5,31,5,32,5,31,6,29,9,26,7,23,2,24,2,26,3,27,4,25,5,23,4,23,2,22,1,20,2,18,1,17,0,17,0,18,0,16,0,16,0,16,2,16,2,15,2,14,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,9,-3,11,-3,12,-3,13,-2,14,0,14,0,15,1,16,1,16,1,17,2,18,2,19,2,20,3,20,2,20,2,22,5,26,7,27,7,25,5,25,8,27,9,29,7,30,5,28,4,30,2,32,1
-24,492784855,28,-64,1,0,21,-3,18,-6,17,-10,16,-14,16,-17,17,-20,18,-22,20,-23,22,-22,22,-21,22,-19,22,-16,21,-14,19,-12,16,-11,13,-10,10,-10,7,-11,5,-12,3,-13,3,-14,3,-15,4,-16,5,-16,6,-16,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,3,11,4,13,4,14,5,16,7,17,9,17,10,16,12,16,12,15,12,14,12,13,10,13,8,13,5,15,3,17,0,20,-2,23,-4,26,-4,29,-4,32,-3,34,-2,35,0,35,2,34,3,33,3
-23,492824945,28,-64,1,0,-39,17,-35,14,-30,13,-25,12,-19,13,-15,15,-11,18,-9,21,-8,24,-7,27,-8,29,-9,30,-12,31,-14,30,-16,28,-16,25,-16,21,-15,18,-13,15,-11,13,-8,11,-5,11,-3,11,-1,12,-1,13,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-12,-2,-12,-1,-13,0,-14,2,-16,3,-18,4,-21,5,-24,4,-27,3,-29,2,-30,0,-30,-2,-29,-3,-27,-4,-25,-4,-23,-2,-22,0,-20,4,-20,8,-20,13,-22,17,-25,21,-28,25,-32,27,-36,28,-39,28
-23,492850405,28,-64,1,0,26,33,22,30,19,26,18,21,17,15,18,10,20,6,22,2,25,0,28,-1,30,0,32,1,33,3,32,5,31,7,28,9,24,10,21,9,17,8,15,6,13,4,11,1,11,-1,12,-3,13,-4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,1,11,2,11,4,12,6,14,8,16,9,19,9,21,9,24,8,27,6,28,4,29,2,29,1,27,2,25,3,22,5,20,8,18,12,16,17,16,22,17,27,18,30,21,33,25,35,29,35,32
-50,493763360,112,1,23,0,26,-21,27,-21,28,-20,28,-20,27,-19,25,-16,23,-13,20,-11,17,-11,14,-12,10,-13,7,-14,5,-17,5,-21,6,-24,6,-25,7,-25,8,-26,10,-25,11,-24,12,-23,13,-20,13,-17,12,-15,11,-13,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,7,7,7,8,7,8,7,7,7,7,7,7,6,8,5,9,4,12,3,15,3,17,2,18,3,19,3,21,4,22,4,22,5,21,4,20,4,20,3,18,1,16,0,14,-2,13,-6,14,-10,17,-13
-51,493765594,112,1,23,0,31,-4,32,-3,33,-2,33,0,32,2,29,4,26,4,24,3,21,1,19,-1,17,-4,15,-7,15,-11,16,-14,18,-16,20,-16,21,-16,22,-16,23,-14,23,-13,23,-11,22,-9,20,-7,18,-5,16,-4,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,2,10,2,11,1,11,2,10,2,10,3,10,5,9,6,8,8,9,11,10,13,11,14,12,14,13,15,15,16,16,15,17,13,16,12,15,12,14,11,12,11,9,13,8,15,5,19,0,23,-3
-50,493770424,112,1,23,0,17,-27,18,-28,19,-27,20,-26,21,-24,20,-22,18,-20,17,-18,13,-16,10,-15,6,-15,3,-18,1,-20,-1,-21,-1,-24,-1,-27,0,-27,1,-27,3,-27,5,-26,6,-25,7,-23,8,-20,8,-18,7,-16,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,3,10,4,10,4,10,4,10,4,9,3,9,2,9,0,10,-1,12,-2,14,-3,16,-4,19,-4,20,-4,20,-4,22,-4,22,-3,22,-1,21,-1,18,-2,16,-3,15,-4,14,-7,12,-11,12,-15,13,-19
-51,493780466,112,1,23,0,5,25,5,27,4,27,2,26,1,25,1,24,0,21,0,19,1,16,3,14,5,12,7,11,9,11,11,11,13,12,14,14,14,14,14,15,12,16,11,16,10,17,8,16,6,15,5,14,4,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-8,3,-8,3,-9,3,-9,3,-9,3,-8,3,-7,4,-7,4,-7,6,-7,8,-7,9,-8,11,-8,13,-9,14,-10,15,-11,15,-12,15,-12,14,-12,13,-11,12,-9,12,-7,11,-5,11,-2,12,1,15,3,16
-50,494888731,112,1,23,0,9,-30,11,-29,13,-29,14,-27,14,-25,13,-23,12,-21,10,-18,7,-17,5,-16,2,-16,-1,-16,-4,-17,-6,-19,-6,-21,-6,-22,-5,-23,-4,-23,-3,-23,-2,-22,0,-22,1,-20,2,-18,2,-16,2,-15,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,9,1,9,1,9,1,8,0,7,0,7,-2,7,-4,8,-6,10,-7,12,-9,14,-10,16,-10,17,-10,18,-9,20,-8,20,-8,18,-7,16,-7,15,-7,12,-8,11,-9,9,-11,8,-15,6,-19,5,-22
-50,494899751,112,1,23,0,-23,22,-25,23,-27,22,-27,19,-26,17,-22,16,-20,16,-18,16,-15,14,-12,13,-9,14,-5,17,-3,19,-3,21,-4,22,-4,24,-4,24,-5,24,-6,23,-7,23,-8,21,-9,19,-9,17,-9,15,-9,13,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-10,-6,-9,-6,-9,-7,-9,-6,-9,-5,-9,-4,-9,-3,-10,-1,-11,0,-14,1,-17,2,-19,2,-21,1,-22,0,-23,-1,-24,-2,-25,-3,-24,-3,-21,-2,-19,-2,-18,-2,-16,0,-15,5,-14,12,-16,17,-18,18
-49,495114286,112,1,23,0,-17,28,-18,29,-20,27,-21,26,-20,24,-18,21,-16,19,-14,18,-13,17,-10,17,-6,17,-3,18,-2,20,-2,21,-2,23,-2,24,-3,24,-5,24,-6,23,-7,23,-8,22,-8,20,-9,17,-9,15,-9,13,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-11,0,-11,0,-11,0,-11,0,-10,1,-10,2,-10,2,-10,4,-11,6,-13,7,-15,8,-17,9,-19,9,-20,9,-22,8,-22,8,-21,7,-21,6,-19,6,-17,7,-15,9,-14,11,-13,13,-12,17,-12,21,-13,23
-50,495137072,112,1,23,0,-9,-33,-8,-34,-6,-33,-4,-33,-4,-31,-3,-29,-2,-25,-3,-22,-5,-20,-6,-18,-9,-17,-11,-16,-13,-15,-15,-15,-16,-17,-16,-18,-16,-19,-15,-20,-14,-21,-12,-21,-11,-20,-9,-20,-7,-19,-5,-17,-4,-16,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-8,6,-8,6,-8,6,-8,5,-8,4,-8,3,-9,2,-10,2,-12,2,-15,3,-17,4,-19,5,-20,6,-21,7,-21,8,-21,9,-20,8,-20,7,-19,6,-18,4,-17,2,-17,-1,-17,-4,-20,-6,-23,-9,-25
-50,495138914,112,1,23,0,30,-11,31,-10,32,-9,31,-8,29,-6,26,-5,24,-5,22,-6,20,-7,18,-8,15,-10,12,-13,12,-14,14,-15,15,-16,16,-17,17,-18,17,-18,18,-16,19,-14,19,-12,18,-10,17,-8,16,-7,16,-6,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,5,7,5,7,5,7,5,8,4,8,4,9,3,10,2,11,1,14,1,16,1,18,2,20,3,20,4,21,5,21,6,20,7,19,7,18,6,17,4,16,2,16,0,17,-3,18,-6,20,-9,23,-10
-26,497793790,28,-64,1,0,-35,-15,-30,-14,-26,-12,-23,-9,-20,-5,-18,-1,-17,4,-17,8,-18,11,-20,14,-22,15,-24,15,-26,15,-27,13,-27,11,-26,8,-24,6,-21,4,-18,3,-15,3,-12,3,-10,4,-8,6,-7,8,-8,9,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-4,-10,-4,-9,-6,-9,-8,-9,-10,-10,-12,-11,-14,-13,-16,-16,-16,-18,-16,-21,-15,-23,-13,-24,-12,-24,-10,-23,-10,-21,-10,-18,-11,-15,-13,-12,-16,-9,-19,-7,-23,-5,-28,-4,-32,-5,-36,-6,-39,-8,-41,-10
-23,498093235,28,-64,1,0,27,16,30,16,32,17,34,18,34,20,32,21,30,22,27,21,24,19,22,17,19,15,17,12,16,8,16,5,17,2,18,-1,20,-2,21,-2,22,-2,23,-1,23,1,23,2,21,4,19,5,17,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,16,0,17,-2,18,-3,19,-4,19,-4,18,-4,17,-3,16,-2,16,0,16,3,16,6,17,8,20,10,22,12,25,12,27,12,30,12,32,11,34,10,35,9,34,8,32,8,29,9,27,12,24,14,21
-23,498109638,28,-64,1,0,7,31,9,33,9,35,9,37,8,38,6,38,4,37,2,35,1,32,1,28,1,25,2,21,4,18,7,16,9,14,12,13,14,14,15,15,16,16,15,17,14,18,12,19,10,19,7,18,5,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-11,13,-13,13,-14,12,-16,12,-16,11,-16,10,-16,9,-15,9,-13,10,-12,11,-10,14,-9,16,-9,20,-9,23,-10,26,-12,28,-14,30,-16,31,-17,31,-18,31,-19,30,-18,28,-16,26,-13,25,-10,25,-6,25
-70,498149303,-4,-64,15,0,-13,-32,-13,-31,-9,-30,-7,-29,-8,-29,-9,-28,-9,-25,-11,-22,-11,-21,-9,-22,-9,-23,-9,-22,-8,-19,-8,-17,-8,-18,-8,-19,-6,-18,-6,-17,-7,-15,-7,-12,-7,-13,-7,-12,-6,-10,-5,-10,-5,-12,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-10,-8,-11,-9,-11,-11,-11,-13,-10,-13,-9,-14,-9,-16,-9,-17,-9,-18,-9,-18,-9,-18,-9,-20,-9,-22,-10,-22,-10,-22,-10,-23,-12,-23,-13,-24,-12,-23,-11,-22,-10,-25,-9,-29,-8,-30,-11,-30,-15,-32,-15,-31
-22,498198096,28,-64,1,0,-7,8,-6,7,-5,6,-4,5,-3,5,-2,5,-1,5,0,6,0,6,1,7,1,7,0,8,0,8,-1,8,-1,8,-2,7,-2,6,-2,5,-2,4,-2,4,-1,3,-1,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,1,-3,1,-3,1,-3,2,-3,2,-4,3,-4,3,-5,4,-6,4,-6,4,-7,4,-7,3,-7,3,-7,2,-6,2,-6,2,-5,3,-4,3,-4,4,-3,5,-3,6,-3,7,-4,8,-5,9,-5,10,-6,10
-22,498305662,28,-64,1,0,6,-27,6,-29,6,-31,7,-32,8,-32,10,-31,11,-30,11,-27,11,-25,10,-22,8,-20,5,-17,3,-16,0,-15,-2,-15,-5,-16,-6,-17,-6,-18,-5,-19,-5,-20,-4,-20,-2,-20,-1,-19,1,-17,2,-16,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,13,-7,14,-6,15,-5,15,-4,15,-3,15,-3,15,-2,14,-3,13,-4,12,-5,12,-8,12,-10,13,-13,15,-15,17,-17,19,-18,21,-19,23,-19,24,-18,24,-17,24,-16,23,-15,21,-14,18,-15,15,-16,13,-17
-24,498509296,28,-64,1,0,-31,30,-32,28,-32,26,-32,23,-30,20,-27,17,-23,15,-19,15,-15,15,-11,16,-8,17,-6,19,-4,22,-4,24,-5,26,-6,27,-8,26,-10,25,-11,23,-12,20,-12,17,-11,15,-10,13,-8,11,-7,9,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-16,-3,-16,-3,-15,-4,-14,-3,-14,-2,-14,-1,-15,1,-16,3,-18,5,-21,6,-24,7,-26,7,-29,6,-30,5,-31,3,-32,2,-31,1,-29,1,-27,1,-25,2,-23,5,-21,8,-20,13,-20,17,-21,22,-23,26
-23,498611379,28,-64,1,0,-20,9,-16,11,-13,14,-11,17,-10,20,-10,23,-11,25,-12,26,-14,26,-15,25,-16,24,-16,21,-15,19,-14,17,-12,14,-10,13,-7,11,-4,11,-2,11,0,12,1,13,1,14,0,15,-1,16,-2,16,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-11,0,-12,0,-14,0,-16,0,-18,-1,-19,-2,-20,-4,-20,-5,-20,-6,-19,-7,-18,-6,-17,-5,-15,-4,-15,-1,-15,2,-17,5,-19,8,-21,10,-23,12,-26,14,-29,14,-31,13,-33,12,-34,10,-33,9,-32,8
-23,498706018,28,-64,1,0,18,-33,20,-32,20,-29,20,-26,19,-23,17,-20,14,-18,10,-16,6,-15,2,-15,-2,-16,-4,-17,-6,-19,-7,-21,-6,-23,-6,-24,-4,-24,-2,-24,0,-23,1,-21,2,-18,2,-16,2,-13,1,-11,0,-10,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,2,12,3,11,3,10,2,10,1,10,0,11,-2,12,-4,14,-6,16,-8,19,-9,21,-9,24,-9,25,-8,26,-6,26,-5,25,-4,24,-4,21,-4,19,-5,16,-8,14,-11,12,-15,11,-19,11,-24,12,-28
-23,498808120,28,-64,1,0,-4,19,0,17,4,17,8,17,11,19,13,20,14,22,14,23,13,24,12,25,10,24,8,23,6,22,5,19,4,16,5,13,5,10,6,8,8,6,10,6,11,6,12,6,13,7,13,9,12,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-6,8,-7,9,-8,10,-10,12,-11,12,-13,12,-15,12,-16,11,-16,10,-16,9,-15,9,-13,8,-11,9,-9,10,-7,12,-5,15,-4,18,-4,21,-4,25,-5,28,-6,30,-8,31,-10,31,-11,31,-12,29,-12,28
