rssi,timestamp,I_0,Q_0,I_1,Q_1,I_2,Q_2,I_3,Q_3,I_4,Q_4,I_5,Q_5,I_6,Q_6,I_7,Q_7,I_8,Q_8,I_9,Q_9,I_10,Q_10,I_11,Q_11,I_12,Q_12,I_13,Q_13,I_14,Q_14,I_15,Q_15,I_16,Q_16,I_17,Q_17,I_18,Q_18,I_19,Q_19,I_20,Q_20,I_21,Q_21,I_22,Q_22,I_23,Q_23,I_24,Q_24,I_25,Q_25,I_26,Q_26,I_27,Q_27,I_28,Q_28,I_29,Q_29,I_30,Q_30,I_31,Q_31,I_32,Q_32,I_33,Q_33,I_34,Q_34,I_35,Q_35,I_36,Q_36,I_37,Q_37,I_38,Q_38,I_39,Q_39,I_40,Q_40,I_41,Q_41,I_42,Q_42,I_43,Q_43,I_44,Q_44,I_45,Q_45,I_46,Q_46,I_47,Q_47,I_48,Q_48,I_49,Q_49,I_50,Q_50,I_51,Q_51,I_52,Q_52,I_53,Q_53,I_54,Q_54,I_55,Q_55,I_56,Q_56,I_57,Q_57,I_58,Q_58,I_59,Q_59,I_60,Q_60,I_61,Q_61,I_62,Q_62,I_63,Q_63
-24,1287411709,28,-64,1,0,23,-23,24,-23,24,-21,24,-20,23,-18,21,-17,20,-16,18,-15,16,-15,15,-16,14,-16,13,-17,12,-17,13,-18,13,-18,14,-17,14,-16,14,-15,14,-14,14,-12,13,-11,12,-10,12,-9,11,-8,11,-7,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,10,-8,10,-8,11,-8,11,-8,11,-8,11,-8,11,-9,12,-10,13,-11,13,-12,15,-13,16,-14,18,-14,20,-14,21,-14,21,-13,22,-12,22,-12,22,-12,21,-12,20,-13,20,-14,19,-16,19,-18,20,-20,21,-22
-25,1287512770,28,-64,1,0,24,0,23,-2,22,-4,22,-5,22,-7,23,-7,23,-8,24,-8,24,-8,24,-7,23,-6,22,-5,21,-4,20,-3,18,-3,16,-3,15,-3,14,-4,14,-4,13,-5,13,-5,13,-5,13,-5,13,-4,13,-3,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,10,-2,11,-2,12,-2,14,-1,15,-1,16,1,17,2,18,3,18,4,17,5,17,5,17,5,16,4,16,3,17,2,18,0,19,-1,21,-2,23,-2,25,-2,27,-2,29,-1,30,0,30,1,30,2,30,3
-24,1287615439,28,-64,1,0,-15,20,-13,21,-11,22,-10,23,-10,24,-10,25,-10,25,-11,25,-12,24,-12,23,-12,22,-12,20,-11,19,-10,17,-9,16,-7,16,-6,15,-5,15,-5,15,-5,15,-5,15,-5,15,-6,15,-7,14,-8,13,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-7,9,-8,10,-9,10,-11,11,-12,11,-14,11,-15,10,-16,9,-16,9,-16,8,-15,8,-15,9,-14,10,-13,11,-13,13,-13,15,-14,17,-15,18,-16,20,-18,21,-19,22,-21,22,-21,21,-22,21,-22,20,-21,20
-24,1287718233,28,-64,1,0,-3,40,-4,40,-5,39,-6,38,-7,36,-7,34,-7,32,-6,29,-5,27,-4,25,-2,24,0,24,1,24,2,24,3,24,3,25,2,25,0,24,-1,24,-2,22,-3,21,-4,20,-4,18,-5,16,-5,14,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-5,15,-6,15,-7,15,-8,15,-7,15,-7,15,-7,16,-6,17,-6,18,-6,20,-6,22,-7,24,-8,26,-9,27,-10,28,-11,29,-12,29,-13,29,-13,29,-13,28,-12,28,-10,28,-9,29,-7,30,-5,32,-3,34
-24,1287820196,28,-64,1,0,30,17,28,17,26,17,24,16,22,14,20,12,20,10,19,8,19,6,20,4,21,4,22,4,23,5,23,5,23,6,22,8,20,8,18,9,16,8,15,8,13,8,12,7,11,6,11,5,11,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,7,10,7,9,7,9,7,10,7,11,6,13,6,14,7,16,8,17,9,19,11,19,13,19,15,19,16,18,17,17,17,16,17,16,16,16,14,17,13,19,12,21,10,23,10,26,10,29,11,31,11
-25,1287924297,28,-64,1,0,-22,-39,-20,-39,-18,-38,-16,-37,-15,-35,-14,-32,-14,-30,-15,-27,-15,-25,-16,-23,-18,-23,-19,-23,-19,-23,-19,-23,-19,-23,-17,-24,-16,-24,-14,-24,-12,-23,-11,-22,-9,-21,-8,-19,-8,-17,-7,-16,-7,-16,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-7,-16,-6,-16,-5,-16,-6,-16,-6,-16,-7,-17,-8,-17,-9,-18,-10,-20,-11,-22,-12,-25,-12,-27,-11,-29,-10,-31,-10,-32,-9,-32,-8,-31,-8,-31,-9,-31,-10,-30,-11,-30,-13,-30,-16,-30,-19,-31,-21,-33,-23,-35
-25,1288028396,28,-64,1,0,-18,-28,-17,-28,-15,-27,-14,-26,-13,-24,-13,-22,-13,-19,-13,-18,-14,-16,-15,-16,-16,-16,-17,-16,-17,-16,-17,-16,-16,-17,-15,-17,-14,-17,-12,-17,-11,-16,-9,-15,-9,-14,-8,-13,-8,-12,-7,-12,-7,-11,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-5,-11,-4,-11,-4,-11,-5,-11,-5,-11,-6,-11,-7,-12,-8,-13,-9,-15,-10,-17,-10,-19,-9,-20,-8,-22,-7,-22,-7,-22,-7,-22,-7,-22,-7,-21,-7,-21,-9,-20,-11,-20,-13,-20,-15,-21,-17,-22,-18,-24,-19,-25
-24,1288067776,82,32,5,0,13,18,14,17,16,17,16,17,17,17,17,17,16,18,16,17,15,17,14,17,13,16,12,15,12,14,11,13,11,12,11,11,11,10,11,10,11,10,11,10,10,11,10,11,9,11,8,11,7,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,7,8,6,10,6,11,6,12,5,13,5,14,4,14,3,14,3,14,4,14,5,13,6,13,7,14,8,14,9,15,10,16,11,18,12,19,12,21,11,22,11,23,11,23,11,23,11,23,11,22
-25,1288082928,28,-64,1,0,-30,17,-29,15,-27,13,-25,12,-23,12,-21,12,-19,12,-18,13,-17,14,-16,15,-16,16,-16,16,-17,16,-18,16,-18,15,-18,14,-18,12,-18,11,-17,9,-15,8,-14,7,-13,7,-12,7,-12,6,-12,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-11,4,-11,3,-11,3,-11,4,-11,5,-12,6,-13,7,-14,8,-16,8,-17,9,-19,9,-21,8,-22,8,-23,7,-23,6,-23,5,-22,5,-21,6,-21,7,-20,8,-20,10,-20,12,-21,14,-23,16,-25,18,-27,19
-24,1288131210,28,-64,1,0,5,-23,4,-24,3,-24,2,-25,2,-25,2,-26,3,-26,3,-25,4,-24,4,-23,4,-22,4,-21,4,-20,3,-18,2,-18,2,-17,1,-17,1,-17,1,-16,1,-16,1,-16,2,-16,3,-15,4,-14,4,-13,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-11,2,-12,3,-13,4,-13,6,-14,7,-14,8,-14,8,-13,9,-13,9,-13,8,-13,8,-13,7,-14,6,-15,6,-17,6,-18,6,-20,7,-21,7,-23,8,-24,9,-25,10,-25,11,-25,11,-24,11,-24,11,-24
-24,1288132347,28,-64,1,0,-17,29,-15,30,-14,31,-13,32,-13,33,-13,33,-14,32,-15,32,-15,30,-15,29,-15,27,-14,25,-13,24,-12,22,-10,22,-9,21,-8,21,-7,20,-7,20,-7,20,-8,20,-8,20,-9,18,-10,17,-11,16,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-7,13,-8,13,-10,14,-12,15,-14,15,-15,14,-16,14,-17,13,-17,13,-17,13,-17,13,-16,14,-16,16,-15,18,-15,20,-16,22,-17,24,-18,26,-19,28,-21,29,-22,29,-24,29,-25,29,-25,28,-25,28,-24,27
-25,1288232861,28,-64,1,0,7,37,7,38,6,38,5,38,4,38,3,36,2,34,1,31,2,29,3,26,4,24,5,23,7,22,8,22,9,22,9,22,9,22,8,23,7,23,5,22,4,21,3,20,2,19,1,17,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-2,16,-3,16,-5,17,-6,17,-7,16,-7,16,-7,16,-6,16,-5,17,-4,18,-2,20,-2,22,-2,25,-2,27,-3,29,-4,31,-5,32,-7,32,-7,32,-8,32,-7,32,-6,31,-5,30,-2,30,0,31,2,31
-26,1288336004,28,-64,1,0,-9,32,-9,28,-8,25,-6,23,-3,21,-1,20,2,20,4,20,6,21,7,22,7,24,6,25,5,25,3,25,1,24,0,23,-1,20,-2,18,-2,16,-1,14,0,13,1,12,2,12,2,12,2,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-4,9,-4,9,-4,10,-3,11,-3,12,-3,14,-4,16,-5,18,-7,20,-9,21,-10,21,-12,20,-12,19,-12,18,-12,17,-11,16,-9,16,-7,17,-5,19,-3,21,-2,23,-1,26,-1,30,-1,33,-3,35,-4,36
-26,1288437420,28,-64,1,0,23,-27,22,-24,20,-21,18,-19,15,-18,12,-18,9,-18,6,-19,5,-21,4,-23,4,-24,4,-25,6,-26,8,-25,9,-24,10,-22,11,-20,11,-17,10,-15,8,-13,7,-12,5,-11,4,-11,3,-12,3,-12,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,8,-7,8,-7,8,-8,8,-9,8,-10,9,-11,10,-13,12,-14,14,-15,16,-16,18,-15,19,-15,20,-13,20,-12,20,-11,19,-11,17,-11,15,-12,14,-14,12,-16,12,-19,12,-22,13,-25,15,-28,17,-30,20,-32
-24,1288540949,28,-64,1,0,28,10,29,9,30,8,31,8,32,8,32,8,32,9,31,10,29,10,28,10,25,10,23,10,21,9,20,7,19,5,19,4,19,2,19,2,19,2,20,2,19,3,19,4,18,5,17,6,16,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,6,14,7,14,9,14,10,14,12,14,13,14,13,14,14,13,14,14,13,14,13,15,12,17,12,18,12,20,12,22,12,24,13,26,15,27,16,28,18,28,19,28,20,27,20,26,20,26,19,26,18
-24,1288641986,28,-64,1,0,6,-25,5,-25,4,-25,4,-25,4,-26,4,-26,4,-26,5,-25,5,-24,5,-23,5,-22,5,-21,4,-20,4,-19,3,-18,3,-17,2,-17,2,-16,2,-16,2,-16,2,-16,2,-16,3,-15,4,-14,5,-13,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-12,3,-12,4,-13,5,-13,6,-14,6,-14,7,-14,8,-14,8,-14,8,-14,8,-15,7,-16,7,-16,7,-18,7,-19,7,-20,8,-21,8,-22,9,-23,10,-24,10,-24,11,-25,11,-25,11,-25,10,-25,10,-25
-24,1288849038,28,-64,1,0,-32,-4,-31,-4,-29,-4,-28,-3,-27,-2,-26,-2,-25,-1,-25,0,-25,1,-25,1,-25,1,-24,1,-24,1,-24,0,-23,0,-22,-1,-21,-1,-20,-2,-19,-2,-18,-2,-17,-3,-16,-3,-15,-3,-15,-3,-14,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-12,0,-12,0,-13,0,-14,0,-15,0,-16,-1,-18,-1,-19,-2,-20,-3,-21,-4,-21,-4,-22,-5,-22,-6,-22,-6,-22,-6,-22,-5,-22,-5,-23,-4,-24,-4,-25,-3,-27,-2,-28,-2,-30,-2,-31,-2,-33,-3,-34,-3
-24,1288946982,28,-64,1,0,-21,23,-21,22,-21,22,-20,21,-20,21,-20,20,-19,19,-19,18,-18,17,-17,17,-16,16,-15,16,-15,16,-14,16,-14,15,-13,15,-13,14,-14,14,-14,13,-14,12,-14,11,-13,10,-13,9,-13,8,-13,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-8,10,-9,10,-10,10,-11,10,-12,10,-12,9,-12,10,-13,10,-13,11,-13,12,-14,12,-15,13,-16,14,-17,15,-18,15,-19,16,-20,16,-20,16,-21,16,-21,16,-21,16,-21,17,-21,17,-21,18,-21,19,-21,20
-24,1289051404,28,-64,1,0,-20,34,-19,32,-17,30,-15,29,-13,29,-11,29,-10,29,-10,29,-9,29,-9,29,-9,29,-10,29,-10,28,-10,27,-10,25,-10,24,-10,22,-10,20,-9,19,-8,18,-8,17,-8,17,-8,16,-8,15,-8,15,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-6,12,-6,12,-7,13,-7,15,-8,16,-9,17,-10,18,-12,20,-13,20,-15,20,-16,20,-17,20,-17,20,-17,20,-17,21,-16,21,-15,22,-14,23,-14,26,-14,28,-14,30,-15,32,-16,33,-18,35,-19,36,-21,37
-24,1289152545,28,-64,1,0,29,9,27,8,26,7,25,6,24,5,24,3,24,2,24,2,24,1,24,1,24,1,23,2,23,2,22,3,21,3,20,4,19,4,18,4,17,4,16,4,15,3,14,3,14,3,13,4,13,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,1,11,1,12,1,13,1,14,1,15,2,16,3,17,4,18,6,19,7,19,8,19,8,19,9,18,9,18,8,19,7,19,7,20,6,22,5,23,5,25,5,27,5,28,6,30,6,31,7,32,8
-24,1289257623,28,-64,1,0,-18,-23,-19,-21,-19,-20,-19,-20,-20,-19,-20,-19,-20,-19,-20,-19,-19,-19,-18,-19,-17,-18,-17,-18,-16,-17,-15,-16,-15,-15,-14,-14,-14,-13,-13,-13,-13,-13,-13,-12,-12,-12,-11,-12,-11,-12,-10,-12,-9,-13,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-10,-9,-10,-10,-10,-11,-10,-12,-10,-14,-10,-15,-9,-16,-9,-17,-8,-17,-8,-17,-8,-17,-9,-17,-9,-17,-10,-17,-12,-18,-13,-18,-14,-19,-15,-20,-16,-22,-16,-23,-17,-24,-17,-25,-17,-26,-17,-26,-17,-26,-17,-26
-24,1289357001,28,-64,1,0,7,-35,6,-35,4,-34,3,-34,3,-34,3,-35,3,-34,3,-34,4,-33,4,-32,4,-31,4,-30,5,-28,4,-27,4,-25,3,-24,3,-23,3,-22,2,-22,2,-21,3,-21,3,-20,4,-19,4,-18,5,-17,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-1,-15,0,-17,1,-18,2,-19,3,-20,5,-21,6,-21,7,-21,8,-21,8,-22,8,-22,8,-22,7,-23,7,-24,6,-25,5,-27,5,-29,6,-31,6,-33,7,-34,8,-36,9,-37,10,-37,11,-37,11,-37,11,-37
-24,1289459037,28,-64,1,0,28,2,27,2,26,3,25,3,23,3,22,3,21,2,20,1,20,0,19,-1,19,-1,19,-1,19,-1,19,-1,19,-1,19,0,18,1,17,2,16,2,15,3,14,3,13,3,12,3,11,3,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,10,0,11,0,10,0,11,0,11,0,12,0,13,0,14,0,15,0,17,0,18,1,19,2,19,3,20,4,20,4,20,5,20,5,20,4,20,4,20,3,21,2,22,1,23,1,25,0,26,0,28,0
-24,1289564845,28,-64,1,0,-6,28,-5,27,-4,27,-3,26,-2,26,-2,26,-2,26,-2,26,-3,25,-3,25,-3,24,-3,23,-3,22,-3,21,-3,20,-3,19,-3,18,-3,17,-3,17,-3,16,-3,16,-3,15,-4,15,-4,14,-5,13,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,-1,12,-2,14,-3,14,-4,15,-4,16,-5,16,-6,17,-7,17,-7,17,-7,17,-7,17,-7,18,-7,18,-6,19,-6,20,-5,22,-6,23,-6,25,-6,26,-7,27,-7,28,-8,29,-9,29,-9,29,-9,29
-24,1289664089,28,-64,1,0,12,-31,13,-30,13,-28,12,-27,11,-26,11,-24,10,-24,9,-23,8,-22,7,-22,6,-22,5,-22,5,-22,6,-22,6,-21,6,-21,7,-20,7,-19,8,-18,8,-17,8,-16,7,-14,7,-13,7,-12,7,-12,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,4,-12,5,-12,5,-12,5,-12,5,-13,5,-14,5,-15,6,-16,7,-17,7,-18,8,-19,10,-20,11,-20,12,-20,12,-20,13,-20,13,-20,13,-20,12,-20,12,-21,11,-22,10,-24,10,-25,10,-27,10,-29,11,-30
-24,1289766750,28,-64,1,0,-29,10,-29,10,-29,10,-28,10,-28,9,-27,9,-26,8,-25,8,-25,8,-23,7,-22,7,-21,7,-21,7,-20,8,-20,8,-19,7,-19,7,-19,7,-18,6,-18,5,-17,4,-17,4,-16,3,-15,2,-15,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-13,5,-13,4,-14,4,-15,3,-15,3,-16,2,-16,2,-17,3,-17,3,-18,3,-19,4,-20,4,-21,4,-22,5,-23,5,-24,5,-25,5,-26,4,-26,4,-27,4,-27,4,-27,5,-28,5,-28,5,-28,7,-28,8
-24,1289871603,28,-64,1,0,26,13,26,12,26,12,26,13,25,13,25,13,24,12,23,12,22,11,21,11,20,11,19,10,19,9,19,8,18,8,18,8,18,8,17,8,16,8,15,8,14,8,13,9,12,9,11,9,10,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,4,12,5,12,6,12,7,12,8,12,8,13,9,13,9,13,9,14,9,15,10,16,10,17,11,18,12,19,12,20,13,20,13,21,14,21,15,21,15,22,16,22,16,22,16,23,16,24,15,25,15
-24,1289970577,28,-64,1,0,-1,29,0,28,1,27,2,27,2,27,2,26,3,26,3,26,3,25,3,25,2,24,2,23,1,23,1,22,1,21,0,20,0,19,0,18,0,17,0,16,-1,16,-1,15,-1,15,-1,14,-2,14,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,2,12,2,13,1,14,0,15,0,16,-1,17,-2,18,-3,18,-3,18,-3,19,-3,19,-3,19,-2,20,-2,20,-1,21,-1,22,0,24,0,25,-1,27,-1,28,-1,29,-1,30,-2,31,-2,31,-2,31
-24,1290077280,28,-64,1,0,-27,19,-26,18,-26,17,-25,16,-24,16,-23,15,-21,15,-20,14,-19,14,-18,14,-17,15,-17,15,-16,15,-16,15,-16,14,-16,14,-16,13,-16,12,-16,11,-15,10,-15,9,-14,8,-14,7,-13,6,-13,6,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-11,7,-11,6,-12,6,-12,6,-12,6,-13,7,-13,8,-14,9,-15,9,-16,10,-18,11,-19,11,-20,11,-21,10,-22,10,-22,10,-23,10,-23,10,-22,10,-22,11,-22,12,-22,13,-22,15,-23,16,-24,18,-25,19
-24,1290177525,28,-64,1,0,-27,11,-27,10,-26,9,-25,9,-24,8,-23,7,-22,7,-21,7,-20,8,-19,8,-18,8,-18,8,-18,9,-18,9,-18,8,-18,8,-18,7,-17,6,-17,5,-16,4,-15,4,-15,3,-14,2,-13,2,-13,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-11,5,-11,4,-11,4,-12,4,-12,4,-13,4,-13,4,-14,5,-15,5,-16,6,-18,6,-19,6,-20,5,-20,5,-21,5,-22,4,-22,4,-22,4,-22,5,-22,5,-22,6,-22,7,-23,8,-23,9,-25,10,-26,11
-24,1290277642,28,-64,1,0,-6,-33,-5,-32,-4,-32,-4,-31,-3,-30,-3,-28,-3,-27,-3,-25,-4,-24,-4,-23,-5,-23,-6,-22,-6,-22,-6,-21,-6,-21,-5,-21,-5,-21,-4,-20,-3,-20,-3,-19,-2,-18,-1,-17,0,-16,0,-15,1,-14,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-2,-13,-2,-14,-1,-14,-1,-14,-1,-14,-1,-15,-2,-16,-2,-17,-2,-18,-2,-20,-2,-21,-1,-22,0,-23,0,-24,1,-25,1,-25,1,-25,1,-25,1,-26,0,-26,-1,-26,-2,-26,-3,-27,-3,-28,-5,-30,-5,-31
-24,1290382671,28,-64,1,0,30,-13,30,-13,29,-12,29,-11,28,-10,26,-9,25,-9,24,-9,22,-9,21,-9,20,-10,19,-10,19,-11,19,-11,19,-11,19,-10,19,-9,19,-9,18,-8,18,-7,17,-6,16,-5,15,-4,14,-3,14,-2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,12,-6,12,-5,12,-5,13,-5,13,-5,14,-5,14,-5,15,-6,16,-6,18,-7,19,-7,21,-7,22,-7,23,-6,23,-6,24,-6,24,-5,25,-5,25,-5,25,-6,25,-6,25,-8,25,-9,26,-10,27,-11,29,-12
-24,1290487662,28,-64,1,0,-27,5,-26,5,-24,6,-23,6,-22,7,-22,8,-22,8,-22,8,-22,9,-22,8,-22,8,-22,8,-21,7,-20,6,-20,5,-18,5,-18,4,-17,4,-16,4,-15,4,-14,3,-14,3,-13,3,-13,3,-13,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-10,4,-11,4,-12,4,-13,4,-14,3,-16,3,-17,2,-17,2,-18,1,-18,1,-19,0,-19,0,-19,0,-19,1,-19,1,-20,2,-21,3,-21,4,-23,5,-24,5,-25,5,-26,6,-28,6,-29,5,-30,5,-30,5
-24,1290585116,28,-64,1,0,-3,-27,-3,-27,-3,-27,-4,-27,-4,-26,-3,-26,-3,-26,-3,-25,-2,-24,-2,-23,-2,-22,-2,-21,-2,-20,-2,-19,-3,-18,-3,-18,-3,-17,-3,-17,-3,-16,-3,-16,-2,-16,-2,-16,-1,-15,0,-14,1,-14,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-2,-12,-1,-13,0,-14,0,-14,1,-15,1,-15,2,-15,2,-15,2,-16,2,-16,2,-17,2,-17,1,-19,1,-20,1,-21,1,-22,1,-23,1,-24,2,-25,2,-25,2,-26,2,-27,2,-26,2,-26,2,-27,1,-27
-24,1290691097,28,-64,1,0,31,8,31,9,30,9,29,10,27,10,26,10,25,9,23,8,23,7,22,6,21,5,20,4,21,4,21,3,21,3,21,4,20,4,20,5,19,5,17,6,16,6,15,7,13,7,12,7,11,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,12,4,12,4,12,5,12,5,13,5,14,5,15,5,16,5,18,6,19,6,20,7,21,9,21,10,22,10,22,11,22,12,22,12,22,12,22,12,22,11,23,10,24,9,26,8,28,8,29,8
-24,1290789815,28,-64,1,0,-14,35,-13,34,-11,33,-9,32,-8,32,-7,32,-6,32,-6,32,-6,32,-6,32,-6,31,-7,31,-7,29,-8,28,-8,26,-8,24,-8,23,-7,21,-7,20,-6,19,-6,18,-5,18,-5,17,-6,17,-6,16,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-3,14,-3,15,-4,16,-5,17,-6,19,-7,20,-9,20,-10,21,-11,21,-12,21,-13,21,-13,21,-13,22,-12,23,-11,23,-11,25,-10,26,-10,28,-10,30,-11,33,-11,34,-12,36,-13,37,-14,38,-15,39,-16,39
-24,1290891909,28,-64,1,0,16,-35,14,-34,13,-33,11,-33,9,-33,8,-33,8,-33,7,-32,8,-32,8,-32,8,-32,9,-31,9,-29,9,-28,9,-26,9,-25,9,-23,8,-22,7,-20,6,-19,6,-19,6,-19,6,-18,7,-17,7,-16,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,-15,3,-16,4,-17,5,-18,6,-19,8,-20,9,-21,10,-21,12,-21,13,-22,13,-21,13,-22,13,-22,13,-22,12,-24,11,-25,11,-26,11,-28,11,-31,12,-33,13,-34,14,-36,15,-37,17,-38,18,-38,19,-38
-51,1290919087,112,1,23,0,-28,-16,-24,-13,-20,-11,-15,-8,-11,-7,-6,-7,-2,-7,2,-9,5,-11,7,-14,9,-16,9,-18,10,-20,10,-21,9,-22,8,-21,7,-19,5,-17,4,-15,4,-12,3,-10,3,-7,3,-4,4,-1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,-1,7,-5,8,-8,10,-11,12,-14,14,-16,16,-17,18,-18,20,-19,21,-19,22,-18,21,-15,19,-13,16,-12,13,-11,9,-10,4,-10,-1,-10,-5,-12,-10,-14,-14,-18,-18,-21,-20,-25,-22,-28,-23,-30,-23
-50,1290920363,112,1,23,0,-21,-25,-19,-21,-16,-17,-12,-13,-8,-10,-4,-8,1,-7,5,-8,8,-9,11,-10,13,-12,14,-13,15,-15,15,-16,15,-17,14,-17,13,-16,11,-14,9,-12,8,-10,6,-8,5,-5,4,-2,4,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,6,-4,6,-8,6,-12,6,-15,7,-18,8,-21,9,-23,10,-25,11,-26,13,-26,14,-25,14,-22,12,-19,10,-16,8,-14,5,-11,1,-9,-4,-8,-8,-8,-13,-8,-18,-10,-22,-13,-26,-16,-29,-19,-31,-21,-32
-51,1290921603,112,1,23,0,-33,16,-28,15,-22,12,-17,9,-13,5,-10,1,-8,-4,-7,-8,-7,-12,-8,-16,-10,-19,-11,-21,-13,-22,-14,-22,-15,-22,-15,-21,-14,-19,-12,-16,-11,-14,-9,-12,-7,-10,-4,-8,-2,-6,1,-5,3,-4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,6,5,5,9,4,13,4,17,4,21,5,24,5,27,6,29,7,30,9,30,9,29,8,26,7,22,5,19,2,15,-2,11,-6,8,-11,6,-16,4,-22,4,-27,5,-32,6,-36,9,-39,12,-40,13
-24,1290998548,28,-64,1,0,-33,9,-32,8,-31,8,-30,7,-29,6,-28,6,-26,6,-25,6,-24,7,-22,7,-21,7,-21,8,-20,8,-20,9,-20,9,-20,8,-20,8,-20,7,-19,6,-19,5,-18,4,-17,3,-16,2,-15,1,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-14,2,-14,2,-14,1,-14,1,-14,1,-15,2,-16,2,-17,3,-18,3,-19,3,-21,3,-22,3,-23,2,-24,2,-25,1,-26,1,-26,1,-26,1,-26,1,-26,1,-26,2,-26,3,-27,5,-27,6,-29,8,-30,8
-50,1290999286,34,32,2,0,26,-2,23,-2,18,-2,14,-2,10,-1,7,1,4,4,2,6,0,9,-1,12,-1,14,0,15,1,17,2,18,2,18,3,17,3,16,2,14,2,12,2,9,1,7,0,6,-1,4,-3,2,-4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-4,-4,-3,-6,-1,-8,1,-11,2,-13,4,-16,4,-18,4,-20,4,-22,4,-23,4,-24,3,-23,2,-21,2,-18,2,-15,3,-12,4,-8,6,-4,8,-1,11,1,15,3,19,4,23,5,26,4,29,4,30,3
